"","GEOID","NAME","B28010_001E","B28010_001M","B28010_002E","B28010_002M","B28010_003E","B28010_003M","B28010_004E","B28010_004M","B28010_005E","B28010_005M","B28010_006E","B28010_006M","B28010_007E","B28010_007M"
"240","18109","Morgan County, Indiana",25968,910,23482,1230,19334,1384,1275,492,22207,1214,4148,1041,2486,840
"241","18127","Porter County, Indiana",66144,1137,60782,1452,52843,2167,2895,791,57887,1501,7939,1687,5362,1149
"242","18141","St. Joseph County, Indiana",107730,1563,97565,1994,80442,2743,5280,1200,92285,2225,17123,1868,10165,1337
"243","18157","Tippecanoe County, Indiana",70446,1881,67482,2105,55108,2608,2581,592,64901,2226,12374,1854,2964,730
"244","18163","Vanderburgh County, Indiana",75058,2145,67730,2229,53018,2588,3035,740,64695,2317,14712,1916,7328,1100
"245","18167","Vigo County, Indiana",43262,1224,41034,1305,32699,1800,2792,740,38242,1221,8335,1461,2228,589
"246","18177","Wayne County, Indiana",28338,1083,25039,1239,19429,1358,1989,624,23050,1079,5610,1124,3299,737
"247","19013","Black Hawk County, Iowa",53386,1370,48181,1631,40238,1963,2242,598,45939,1822,7943,1289,5205,1063
"248","19049","Dallas County, Iowa",35492,987,34166,1212,30357,1382,821,488,33345,1219,3809,862,1326,619
"249","19061","Dubuque County, Iowa",38501,857,34154,1239,26962,1524,1901,579,32253,1208,7192,1036,4347,997
"250","19103","Johnson County, Iowa",60868,1735,58899,1799,53504,2037,1280,451,57619,1838,5395,1530,1969,558
"251","19113","Linn County, Iowa",91747,1599,84734,2277,74052,2503,2941,697,81793,2493,10682,1764,7013,1584
"252","19153","Polk County, Iowa",189546,2460,177807,2691,150489,3620,6632,1761,171175,3024,27318,2691,11739,1834
"253","19155","Pottawattamie County, Iowa",36635,1191,32694,1442,27407,1518,2459,497,30235,1443,5287,1081,3941,939
"254","19163","Scott County, Iowa",66905,1553,60918,1741,51279,1912,2207,741,58711,1837,9639,1153,5987,1318
"255","19169","Story County, Iowa",37290,1491,35715,1558,31810,1956,1438,432,34277,1574,3905,1274,1575,623
"256","19193","Woodbury County, Iowa",39253,1082,35283,1324,27993,1639,1944,644,33339,1322,7290,1252,3970,848
"257","20015","Butler County, Kansas",24692,1097,22459,1292,20112,1242,1179,451,21280,1374,2347,630,2233,762
"258","20045","Douglas County, Kansas",48907,1134,46947,1296,41475,1590,1786,724,45161,1374,5472,1425,1960,739
"259","20091","Johnson County, Kansas",231184,2411,222865,2673,205545,3351,7325,1279,215540,2788,17320,2379,8319,1295
"260","20103","Leavenworth County, Kansas",26654,1178,24444,1281,20173,1532,1045,405,23399,1227,4271,1053,2210,558
"261","20161","Riley County, Kansas",26617,1379,25963,1428,23439,1563,992,534,24971,1463,2524,776,654,316
"262","20173","Sedgwick County, Kansas",198024,2622,184013,2896,149608,3799,7337,1102,176676,3191,34405,3063,14011,1513
"263","20177","Shawnee County, Kansas",72788,1776,64970,2034,52897,2122,3101,720,61869,1980,12073,1701,7818,1440
"264","20209","Wyandotte County, Kansas",60708,1357,55301,1514,38679,1801,2797,660,52504,1528,16622,1592,5407,1021
"265","21015","Boone County, Kentucky",47684,1188,46036,1366,40431,1843,1880,641,44156,1431,5605,1514,1648,593
"266","21029","Bullitt County, Kentucky",29789,1053,27680,1185,23035,1312,1700,636,25980,1219,4645,990,2109,726
"267","21037","Campbell County, Kentucky",36992,1272,33549,1336,29083,1475,1399,433,32150,1370,4466,892,3443,660
"268","21047","Christian County, Kentucky",26114,1284,23151,1462,17570,1597,709,383,22442,1527,5581,1417,2963,738
"269","21059","Daviess County, Kentucky",39590,1165,35482,1543,27577,1815,1628,560,33854,1651,7905,1475,4108,1058
"270","21067","Fayette County, Kentucky",131067,2335,125508,2624,105794,3243,4184,939,121324,2786,19714,2483,5559,1080
"271","21093","Hardin County, Kentucky",41625,1438,37683,1900,29190,1819,1986,683,35697,1826,8493,1630,3942,1086
"272","21111","Jefferson County, Kentucky",311263,3624,281390,4658,231253,5341,12267,1621,269123,4802,50137,3888,29873,2990
"273","21117","Kenton County, Kentucky",64611,1348,60015,1430,51792,1756,2350,601,57665,1551,8223,1361,4596,797
"274","21145","McCracken County, Kentucky",27650,1360,25320,1397,20543,1579,1091,522,24229,1498,4777,1159,2330,588
"275","21151","Madison County, Kentucky",33396,1260,30450,1448,26530,1487,1423,546,29027,1413,3920,913,2946,787
"276","21185","Oldham County, Kentucky",21237,722,20492,848,18294,965,461,234,20031,879,2198,733,745,342
"277","21227","Warren County, Kentucky",48843,1450,45523,1760,38203,1823,2215,899,43308,1820,7320,1418,3320,1143
"278","22005","Ascension Parish, Louisiana",45102,1416,41978,1794,33616,2264,1169,537,40809,1817,8362,1969,3124,1098
"279","22015","Bossier Parish, Louisiana",50099,1937,45158,2058,36303,2140,1495,539,43663,2018,8855,1632,4941,1493
"280","22017","Caddo Parish, Louisiana",94778,2026,82577,2272,58598,2661,4163,871,78414,2354,23979,2491,12201,1759
"281","22019","Calcasieu Parish, Louisiana",78351,2393,68280,2545,53035,2845,2382,726,65898,2594,15245,2089,10071,1461
"282","22033","East Baton Rouge Parish, Louisiana",163274,3664,149950,3947,120500,4305,4349,1233,145601,4116,29450,2999,13324,2231
"283","22045","Iberia Parish, Louisiana",25386,1277,21667,1573,15983,1475,851,467,20816,1616,5684,1219,3719,1044
"284","22051","Jefferson Parish, Louisiana",167596,2590,148758,2989,117802,3223,7118,1092,141640,2835,30956,2711,18838,2260
"285","22055","Lafayette Parish, Louisiana",94002,2365,87650,2556,69708,3188,2224,894,85426,2679,17942,2387,6352,1234
"286","22057","Lafourche Parish, Louisiana",35838,1635,31235,1864,23496,1806,1037,480,30198,1975,7739,1235,4603,1008
"287","22063","Livingston Parish, Louisiana",49084,1957,46591,2238,37383,2905,1277,601,45314,2278,9208,2124,2493,1109
"288","22071","Orleans Parish, Louisiana",155104,2460,136292,3036,102675,2715,4976,991,131316,3046,33617,2227,18812,1695
"289","22073","Ouachita Parish, Louisiana",55599,2304,46102,2399,35740,2267,1659,676,44443,2525,10362,1377,9497,1692
"290","22079","Rapides Parish, Louisiana",48915,1824,43808,1887,33354,2150,2066,870,41742,1915,10454,1762,5107,972
"291","22097","St. Landry Parish, Louisiana",29965,1370,22198,1509,15049,1449,1747,573,20451,1497,7149,1338,7767,1437
"292","22103","St. Tammany Parish, Louisiana",93589,2098,87266,2306,74903,3001,3198,938,84068,2311,12363,1903,6323,1386
"293","22105","Tangipahoa Parish, Louisiana",47401,2208,41561,2109,31033,2361,2099,822,39462,2290,10528,1912,5840,1512
"294","22109","Terrebonne Parish, Louisiana",37911,1698,33356,1823,25686,2180,1357,576,31999,1880,7670,1585,4555,1118
"295","23001","Androscoggin County, Maine",44897,1416,40858,1770,34131,1675,3860,960,36998,1763,6727,1392,4039,1102
"296","23003","Aroostook County, Maine",29931,947,24859,1203,19798,1238,3181,635,21678,1201,5061,1017,5072,769
"297","23005","Cumberland County, Maine",123485,2256,114803,2679,106313,2707,6688,1285,108115,2799,8490,1546,8682,1503
"298","23011","Kennebec County, Maine",54299,1620,48313,2128,41227,2198,3711,687,44602,2098,7086,1351,5986,1306
"299","23019","Penobscot County, Maine",61765,1822,55648,1975,47231,1997,5232,1097,50416,2035,8417,1534,6117,1091
"300","23031","York County, Maine",88416,2661,81271,2647,72017,2752,6054,1025,75217,2682,9254,1585,7145,1493
"301","24001","Allegany County, Maryland",27190,1512,22813,1509,18197,1597,1415,455,21398,1443,4616,921,4377,803
"302","24003","Anne Arundel County, Maryland",212687,2121,201634,2664,185186,3417,7160,1282,194474,2852,16448,1975,11053,1684
"303","24005","Baltimore County, Maryland",313259,2930,290567,3774,258476,4404,13897,1701,276670,4050,32091,3062,22692,2418
"304","24009","Calvert County, Maryland",32145,1055,30005,1140,28162,1355,1041,408,28964,1234,1843,788,2140,675
"305","24013","Carroll County, Maryland",60371,1279,54985,1584,49931,1874,1693,447,53292,1611,5054,1149,5386,1045
"306","24015","Cecil County, Maryland",36620,1435,32638,1701,28594,1773,2214,675,30424,1665,4044,1066,3982,990
"307","24017","Charles County, Maryland",56947,1438,52393,1620,48005,1772,1846,613,50547,1573,4388,1195,4554,1283
"308","24021","Frederick County, Maryland",95903,1096,90147,1208,81926,2113,2955,635,87192,1417,8221,1535,5756,939
"309","24025","Harford County, Maryland",94802,1608,88394,1681,82044,1654,4069,809,84325,1771,6350,1217,6408,1182
"310","24027","Howard County, Maryland",116903,1234,113533,1489,105749,2323,2783,653,110750,1581,7784,1641,3370,1068
"311","24031","Montgomery County, Maryland",368334,3409,355634,3805,333012,4099,13815,1672,341819,3720,22622,2573,12700,1830
"312","24033","Prince George's County, Maryland",315759,2100,300957,3018,254744,4544,11947,1765,289010,3413,46213,3980,14802,2096
"313","24037","St. Mary's County, Maryland",41239,1509,37989,1619,34400,1694,2622,875,35367,1686,3589,960,3250,891
"314","24043","Washington County, Maryland",56306,1343,49775,1676,41658,1907,3338,920,46437,1807,8117,1308,6531,1128
"315","24045","Wicomico County, Maryland",38084,1426,33619,1696,27393,1865,1463,735,32156,1664,6226,1402,4465,1056
"316","24510","Baltimore city, Maryland",237204,3359,209555,3719,160335,4196,10164,1471,199391,3767,49220,3589,27649,2466
"317","25001","Barnstable County, Massachusetts",86671,2983,82135,3058,73541,3003,6215,1089,75920,3157,8594,1469,4536,1135
"318","25003","Berkshire County, Massachusetts",55212,1795,49658,1971,43997,1829,3672,709,45986,2022,5661,1189,5554,1122
"319","25005","Bristol County, Massachusetts",215132,2834,191400,2946,161916,3696,11006,1726,180394,3132,29484,2564,23732,2053
"320","25009","Essex County, Massachusetts",295481,2547,272551,3122,236058,3585,14420,1653,258131,3265,36493,2754,22930,1792
"321","25011","Franklin County, Massachusetts",30391,875,27669,974,23252,1054,2559,538,25110,1130,4417,919,2722,528
"322","25013","Hampden County, Massachusetts",178678,2153,155531,3237,127272,3819,9693,1448,145838,3282,28259,2673,23147,2239
"323","25015","Hampshire County, Massachusetts",58902,1585,54766,1712,50554,1745,4317,918,50449,1722,4212,882,4136,757
"324","25017","Middlesex County, Massachusetts",612224,4157,576986,4879,531534,5291,28501,2567,548485,5041,45452,3773,35238,3150
"325","25021","Norfolk County, Massachusetts",267880,2214,253430,2811,233202,3467,12579,1699,240851,3205,20228,2239,14450,1857
"326","25023","Plymouth County, Massachusetts",189304,3054,177735,3312,156006,3413,10821,1470,166914,3340,21729,2339,11569,1760
"327","25025","Suffolk County, Massachusetts",315049,3110,290693,3901,249143,5039,9458,1972,281235,4361,41550,3719,24356,2403
"328","25027","Worcester County, Massachusetts",308831,3525,285301,3563,250649,4251,16205,1826,269096,3901,34652,3275,23530,2440
"329","26005","Allegan County, Michigan",43992,1368,40002,1649,33086,1766,1874,650,38128,1551,6916,1028,3990,910
"330","26017","Bay County, Michigan",44469,1080,39830,1385,32690,1530,1945,552,37885,1487,7140,1176,4639,900
"331","26021","Berrien County, Michigan",64783,1365,58239,1756,48054,1968,3291,796,54948,1560,10185,1529,6544,972
"332","26025","Calhoun County, Michigan",53914,1330,49092,1513,37459,1689,3376,874,45716,1609,11633,1301,4822,777
"333","26037","Clinton County, Michigan",29783,784,27349,969,24133,1077,1292,318,26057,1029,3216,561,2434,576
"334","26045","Eaton County, Michigan",44879,934,42047,1028,35262,1097,2370,492,39677,1054,6785,1034,2832,620
"335","26049","Genesee County, Michigan",169469,2391,148428,3235,117481,3262,7822,1201,140606,3428,30947,2573,21041,2410
"336","26055","Grand Traverse County, Michigan",36782,1760,34629,1779,30660,1709,2342,687,32287,1894,3969,955,2153,691
"337","26065","Ingham County, Michigan",112170,2008,105801,2357,91109,2729,4414,866,101387,2476,14692,1835,6369,1043
"338","26073","Isabella County, Michigan",25367,975,23331,1101,19377,1192,1012,296,22319,1105,3954,705,2036,413
"339","26075","Jackson County, Michigan",62598,1720,56227,1676,43890,2387,3023,546,53204,1618,12337,1657,6371,1147
"340","26077","Kalamazoo County, Michigan",104234,1997,96664,2322,83787,3005,4871,911,91793,2331,12877,1881,7570,1265
"341","26081","Kent County, Michigan",244046,2669,226890,3228,192016,3534,9643,1565,217247,3535,34874,2869,17156,2079
"342","26087","Lapeer County, Michigan",33560,981,30172,1096,25178,1224,2143,633,28029,1256,4994,1090,3388,791
"343","26091","Lenawee County, Michigan",38388,1194,34700,1289,27835,1315,2121,586,32579,1361,6865,1014,3688,639
"344","26093","Livingston County, Michigan",72676,1122,69688,1312,62919,1637,3593,731,66095,1307,6769,1184,2988,666
"345","26099","Macomb County, Michigan",347508,2620,320507,3754,270254,3676,15643,1666,304864,3763,50253,3504,27001,2590
"346","26103","Marquette County, Michigan",26328,1167,23233,1304,20728,1298,1859,411,21374,1318,2505,570,3095,587
"347","26111","Midland County, Michigan",34091,844,29947,1169,25908,1378,1070,344,28877,1116,4039,853,4144,877
"348","26115","Monroe County, Michigan",61586,1101,55982,1366,47270,1748,3419,753,52563,1500,8712,1302,5604,1082
"349","26121","Muskegon County, Michigan",67196,1329,60713,1677,45866,1922,3750,832,56963,1779,14847,1615,6483,1062
"350","26125","Oakland County, Michigan",503645,3953,471392,4434,424357,5056,17941,2030,453451,4717,47035,3403,32253,2883
"351","26139","Ottawa County, Michigan",103438,1947,97207,2044,86289,2523,4146,934,93061,2130,10918,1982,6231,896
"352","26145","Saginaw County, Michigan",78740,1414,69340,2123,54540,2117,4600,1048,64740,2299,14800,1589,9400,1364
"353","26147","St. Clair County, Michigan",65751,1482,59093,1626,48532,1934,3021,667,56072,1612,10561,1449,6658,981
"354","26155","Shiawassee County, Michigan",28218,620,25877,900,19941,976,1428,397,24449,930,5936,947,2341,573
"355","26159","Van Buren County, Michigan",28607,1337,25847,1313,21438,1259,1365,593,24482,1304,4409,606,2760,560
"356","26161","Washtenaw County, Michigan",143072,1755,137406,2144,125861,2303,4364,915,133042,2361,11545,1467,5666,1042
"357","26163","Wayne County, Michigan",687546,4917,615308,5857,470602,6571,29633,2036,585675,6062,144706,5348,72238,4176
"358","27003","Anoka County, Minnesota",128140,1393,121430,1748,108964,2189,5355,978,116075,2077,12466,1804,6710,1300
"359","27013","Blue Earth County, Minnesota",26362,855,24699,1032,22023,1036,1236,374,23463,1069,2676,675,1663,520
"360","27019","Carver County, Minnesota",36925,929,35284,1031,32407,1192,936,326,34348,1149,2877,865,1641,482
"361","27037","Dakota County, Minnesota",162496,1249,155843,1685,141564,2223,5579,1009,150264,2057,14279,1562,6653,1178
"362","27053","Hennepin County, Minnesota",508964,3587,482143,4340,435251,4902,20825,2101,461318,4533,46892,3235,26821,2518
"363","27109","Olmsted County, Minnesota",63462,1096,59280,1448,52486,1861,2685,666,56595,1538,6794,1454,4182,863
"364","27123","Ramsey County, Minnesota",209287,2101,194490,2576,168912,3251,9756,1429,184734,2631,25578,2525,14797,1764
"365","27131","Rice County, Minnesota",23358,783,20971,941,18239,1028,1706,440,19265,907,2732,753,2387,694
"366","27137","St. Louis County, Minnesota",84370,1926,74214,2070,61146,2088,4555,725,69659,2167,13068,1487,10156,1164
"367","27139","Scott County, Minnesota",50040,1031,48144,1154,44732,1519,1081,415,47063,1250,3412,961,1896,554
"368","27141","Sherburne County, Minnesota",32033,865,30685,901,26810,1588,1069,497,29616,1035,3875,1302,1348,481
"369","27145","Stearns County, Minnesota",58510,1538,53763,1792,44244,1862,3244,823,50519,1916,9519,1510,4747,937
"370","27163","Washington County, Minnesota",96387,1277,91176,1530,83684,2187,3129,750,88047,1750,7492,1538,5211,986
"371","27171","Wright County, Minnesota",48863,843,44771,1075,38713,1355,2067,720,42704,1270,6058,1369,4092,811
"372","28033","DeSoto County, Mississippi",63075,1642,59578,1826,48534,2192,1225,431,58353,1768,11044,1477,3497,819
"373","28035","Forrest County, Mississippi",27248,1513,23146,1739,17306,1885,930,496,22216,1738,5840,1378,4102,1218
"374","28047","Harrison County, Mississippi",82375,2255,75683,2547,56655,3002,2040,704,73643,2633,19028,2204,6692,1453
"375","28049","Hinds County, Mississippi",85483,2220,76334,2319,56042,2454,3026,785,73308,2476,20292,2051,9149,1362
"376","28059","Jackson County, Mississippi",51659,2358,47455,2481,36782,2644,1662,774,45793,2410,10673,1824,4204,1136
"377","28067","Jones County, Mississippi",25098,1254,22634,1282,13622,1600,774,470,21860,1376,9012,1595,2464,879
"378","28075","Lauderdale County, Mississippi",29993,1432,25969,1695,19775,1792,721,392,25248,1771,6194,1557,4024,1018
"379","28081","Lee County, Mississippi",32527,1164,28293,1434,19454,1580,1511,566,26782,1488,8839,1490,4234,1088
"380","28089","Madison County, Mississippi",40229,1467,38604,1485,33950,1737,1603,778,37001,1584,4654,1078,1625,591
"381","28121","Rankin County, Mississippi",55483,1717,51464,2037,44216,2294,2025,722,49439,1996,7248,1766,4019,1117
"382","29019","Boone County, Missouri",72217,1620,69103,1895,60335,2569,2146,632,66957,2063,8768,1881,3114,938
"383","29021","Buchanan County, Missouri",33621,1285,30775,1378,23198,1480,1569,501,29206,1333,7577,1503,2846,573
"384","29031","Cape Girardeau County, Missouri",28675,1233,26153,1335,22259,1494,1090,460,25063,1355,3894,1087,2522,574
"385","29037","Cass County, Missouri",40197,905,37731,1239,32653,1396,1782,640,35949,1251,5078,1115,2466,779
"386","29043","Christian County, Missouri",31421,1196,28877,1112,23948,1494,777,373,28100,1175,4929,1112,2544,810
"387","29047","Clay County, Missouri",91901,1902,87715,2320,74687,2695,3564,738,84151,2254,13028,1904,4186,1128
"388","29051","Cole County, Missouri",29593,1324,27742,1357,22909,1386,1314,454,26428,1415,4833,1101,1851,576
"389","29071","Franklin County, Missouri",40387,1353,36712,1616,30973,1605,2239,793,34473,1743,5739,1460,3675,868
"390","29077","Greene County, Missouri",128691,1842,111790,2329,93444,3051,5161,1184,106629,2327,18346,2275,16901,2002
"391","29095","Jackson County, Missouri",288752,3533,267004,3736,219726,3749,12829,1720,254175,3897,47278,3693,21748,2148
"392","29097","Jasper County, Missouri",47846,957,42417,1341,31889,1431,2446,793,39971,1416,10528,1280,5429,1180
"393","29099","Jefferson County, Missouri",85892,1528,81341,1851,68923,2546,3654,1136,77687,2000,12418,1743,4551,994
"394","29165","Platte County, Missouri",40086,969,38824,1062,32919,1657,1613,593,37211,1178,5905,1509,1262,550
"395","29183","St. Charles County, Missouri",149951,1706,143088,2080,130546,2623,5717,980,137371,2242,12542,1908,6863,1262
"396","29187","St. Francois County, Missouri",25670,1485,21834,1733,17294,1875,712,335,21122,1722,4540,1277,3836,1005
"397","29189","St. Louis County, Missouri",408117,3880,378967,4284,327143,6118,15521,1732,363446,4118,51824,4029,29150,2611
"398","29510","St. Louis city, Missouri",144295,2502,125685,3341,93388,3536,6598,1114,119087,3132,32297,2581,18610,1922
"399","30013","Cascade County, Montana",35558,942,30878,1273,24824,1430,1744,574,29134,1346,6054,1096,4680,983
"400","30029","Flathead County, Montana",38372,1694,34876,1960,31296,2099,3096,715,31780,1854,3580,884,3496,967
"401","30031","Gallatin County, Montana",44423,1405,42082,1549,39062,1601,1803,622,40279,1621,3020,966,2341,882
"402","30049","Lewis and Clark County, Montana",27842,1037,24917,1163,22393,1410,1359,494,23558,1195,2524,784,2925,727
"403","30063","Missoula County, Montana",50401,1212,47923,1448,43181,1917,2459,708,45464,1633,4742,1254,2478,859
"404","30111","Yellowstone County, Montana",66805,1731,60700,2215,51947,2077,3378,787,57322,2332,8753,1343,6105,1491
"405","31055","Douglas County, Nebraska",220858,2346,204483,2884,176028,2932,10179,1329,194304,2814,28455,2310,16375,1913
"406","31109","Lancaster County, Nebraska",125917,1786,118576,2348,104557,2706,5776,907,112800,2221,14019,1819,7341,1518
"407","31153","Sarpy County, Nebraska",66273,1240,63305,1393,56836,1590,2160,641,61145,1422,6469,1225,2968,740
"408","32003","Clark County, Nevada",808605,5626,755963,6963,639070,8943,28763,2350,727200,7197,116893,5976,52642,3597
"409","32031","Washoe County, Nevada",185709,2535,176054,2776,153218,3249,7903,1450,168151,2904,22836,2501,9655,1281
"410","33005","Cheshire County, New Hampshire",30208,1282,27152,1486,23867,1704,2345,623,24807,1434,3285,947,3056,811
"411","33009","Grafton County, New Hampshire",35394,1623,32576,1704,29165,1751,2948,585,29628,1785,3411,960,2818,683
"412","33011","Hillsborough County, New Hampshire",161649,2405,152929,2597,135191,3187,7512,1214,145417,2870,17738,2271,8720,1410
"413","33013","Merrimack County, New Hampshire",58521,1287,55097,1480,50494,1629,4615,975,50482,1623,4603,997,3424,945
"414","33015","Rockingham County, New Hampshire",119467,2346,114561,2556,105697,2762,6466,1058,108095,2760,8864,1656,4906,1219
"415","33017","Strafford County, New Hampshire",48393,1525,45144,1701,41251,1892,2175,693,42969,1758,3893,1065,3249,876
"416","34001","Atlantic County, New Jersey",96981,2649,90877,2687,76112,2582,4918,1038,85959,2826,14765,2233,6104,1067
"417","34003","Bergen County, New Jersey",339953,2811,318296,3538,287910,3946,12026,1616,306270,3474,30386,2940,21657,2306
"418","34005","Burlington County, New Jersey",166698,3189,156495,3354,141172,3684,7469,1274,149026,3509,15323,2103,10203,1400
"419","34007","Camden County, New Jersey",188840,2558,172891,3140,144953,3586,9028,1218,163863,3094,27938,2793,15949,1711
"420","34009","Cape May County, New Jersey",39208,2517,36467,2575,33301,2440,2928,678,33539,2445,3166,749,2741,757
"421","34011","Cumberland County, New Jersey",50034,1841,44617,1999,36827,2006,2541,923,42076,2020,7790,1383,5417,1115
"422","34013","Essex County, New Jersey",289921,2891,266330,3928,213513,4476,9598,1406,256732,3792,52817,3563,23591,2486
"423","34015","Gloucester County, New Jersey",101414,2242,95140,2410,85475,2250,5050,980,90090,2644,9665,1743,6274,1106
"424","34017","Hudson County, New Jersey",263924,2261,246399,2727,212675,3666,6155,1242,240244,2921,33724,2885,17525,1670
"425","34019","Hunterdon County, New Jersey",47733,966,45515,1321,42626,1350,2056,516,43459,1346,2889,829,2218,696
"426","34021","Mercer County, New Jersey",132980,1977,124528,2576,106954,3483,6289,1516,118239,2744,17574,2823,8452,1465
"427","34023","Middlesex County, New Jersey",285480,3044,269001,3652,236119,4117,11571,1577,257430,3879,32882,3075,16479,2281
"428","34025","Monmouth County, New Jersey",236327,2742,221863,3202,202031,3942,10214,1543,211649,3626,19832,2434,14464,2035
"429","34027","Morris County, New Jersey",181738,2277,172181,2781,162311,3104,8168,1285,164013,2935,9870,1667,9557,1455
"430","34029","Ocean County, New Jersey",228622,3160,205540,3747,184348,4571,18854,2033,186686,3836,21192,2587,23082,2564
"431","34031","Passaic County, New Jersey",169521,1773,156615,2438,127367,3225,4404,912,152211,2616,29248,2868,12906,1721
"432","34033","Salem County, New Jersey",23952,1015,22042,1070,17896,1237,1004,391,21038,1058,4146,1024,1910,623
"433","34035","Somerset County, New Jersey",118729,1954,114618,2043,107325,2042,3831,965,110787,2154,7293,1479,4111,878
"434","34037","Sussex County, New Jersey",53749,1618,51259,1766,47897,1844,2075,599,49184,1775,3362,817,2490,857
"435","34039","Union County, New Jersey",192021,2054,174469,3060,151437,3707,7433,1373,167036,3315,23032,2885,17552,2253
"436","34041","Warren County, New Jersey",41742,1111,37737,1420,33116,1449,3088,831,34649,1587,4621,1100,4005,996
"437","35001","Bernalillo County, New Mexico",270655,3583,250248,4174,206795,4903,12260,1832,237988,4363,43453,3917,20407,2100
"438","35005","Chaves County, New Mexico",22616,1260,19376,1337,14664,1504,1432,595,17944,1288,4712,1127,3240,1075
"439","35013","Doña Ana County, New Mexico",80409,1710,70212,1999,53994,2674,2821,903,67391,1957,16218,2439,10197,1605
"440","35025","Lea County, New Mexico",23215,968,21057,1059,14277,1383,337,317,20720,1139,6780,1044,2158,777
"441","35031","McKinley County, New Mexico",21449,655,13598,974,7655,880,670,437,12928,984,5943,948,7851,944
"442","35035","Otero County, New Mexico",23747,1492,21840,1678,18749,1773,1588,736,20252,1800,3091,1026,1907,764
"443","35043","Sandoval County, New Mexico",53996,1032,48489,1245,41345,1380,3249,793,45240,1576,7144,1131,5507,1010
"444","35045","San Juan County, New Mexico",43707,1245,36996,1366,29912,1461,2980,890,34016,1635,7084,1202,6711,906
"445","35049","Santa Fe County, New Mexico",62707,1541,55119,1730,47674,1972,2813,704,52306,1745,7445,1398,7588,1064
"446","35061","Valencia County, New Mexico",28379,1042,25003,1286,19455,1770,1463,615,23540,1305,5548,1403,3376,909
"447","36001","Albany County, New York",126578,2481,114748,3115,96953,3532,6417,1120,108331,3093,17795,2368,11830,1616
"448","36005","Bronx County, New York",507370,2944,449984,4415,311163,6488,15637,1937,434347,4541,138821,5742,57386,3296
"449","36007","Broome County, New York",75539,2336,68759,2371,58401,2559,5817,1159,62942,2471,10358,1773,6780,1207
"450","36009","Cattaraugus County, New York",32079,1105,26799,1396,21721,1388,2195,534,24604,1414,5078,1001,5280,829
"451","36011","Cayuga County, New York",30083,1041,26806,1112,21876,1257,2202,651,24604,1168,4930,942,3277,564
"452","36013","Chautauqua County, New York",53429,1794,46451,1773,39962,1662,4632,817,41819,1812,6489,1111,6978,1051
"453","36015","Chemung County, New York",34325,1210,30456,1555,24766,1536,1942,689,28514,1575,5690,1220,3869,997
"454","36019","Clinton County, New York",31392,1414,28840,1513,25556,1683,2464,660,26376,1509,3284,960,2552,520
"455","36027","Dutchess County, New York",108071,2214,101278,2440,88840,2715,6525,1129,94753,2441,12438,1851,6793,1092
"456","36029","Erie County, New York",390341,4209,349864,4929,292350,4737,23737,2396,326127,5159,57514,4003,40477,2842
"457","36045","Jefferson County, New York",44657,1987,40785,2013,34308,2006,1624,582,39161,2053,6477,1276,3872,764
"458","36047","Kings County, New York",969317,5651,862989,6367,741849,7594,32798,2644,830191,6017,121140,5213,106328,5352
"459","36051","Livingston County, New York",23746,1054,21860,1222,19185,1271,1443,563,20417,1202,2675,660,1886,621
"460","36053","Madison County, New York",26127,1315,23602,1353,20210,1234,1213,392,22389,1283,3392,919,2525,587
"461","36055","Monroe County, New York",301668,2889,275770,3677,233686,3987,15581,1855,260189,3985,42084,2893,25898,2141
"462","36059","Nassau County, New York",447123,3118,421870,3795,388050,4209,20268,2124,401602,3806,33820,3142,25253,2237
"463","36061","New York County, New York",752258,9358,695861,10528,629554,10870,23304,3176,672557,10866,66307,5468,56397,4999
"464","36063","Niagara County, New York",89765,1815,79356,2164,66897,2441,5414,1026,73942,2274,12459,1745,10409,1459
"465","36065","Oneida County, New York",88871,1761,79346,2128,68169,2201,4171,900,75175,2150,11177,1641,9525,1519
"466","36067","Onondaga County, New York",185046,2584,163493,2975,142982,3575,12064,1796,151429,3232,20511,2224,21553,2063
"467","36069","Ontario County, New York",44079,1553,40692,1622,36959,1523,2366,554,38326,1732,3733,744,3387,889
"468","36071","Orange County, New York",128259,2556,116218,2801,96913,2982,6871,1259,109347,2726,19305,2107,12041,1830
"469","36075","Oswego County, New York",46270,1427,41390,1724,35395,1713,2831,633,38559,1779,5995,921,4880,1076
"470","36079","Putnam County, New York",35425,1053,33517,1286,30902,1334,1733,574,31784,1364,2615,912,1908,731
"471","36081","Queens County, New York",788110,4493,727774,5200,606562,6340,28818,2149,698956,5495,121212,5206,60336,3754
"472","36083","Rensselaer County, New York",64614,1585,60061,1928,51306,2139,4443,1054,55618,2062,8755,1497,4553,1034
"473","36085","Richmond County, New York",167441,2183,153692,3153,133409,3476,8458,1366,145234,3064,20283,2374,13749,2291
"474","36087","Rockland County, New York",99502,1638,88477,2166,78948,2461,5536,1037,82941,2079,9529,1933,11025,1592
"475","36089","St. Lawrence County, New York",41680,1492,36032,1601,29865,1642,3038,717,32994,1762,6167,1098,5648,971
"476","36091","Saratoga County, New York",94156,2358,88679,2295,79678,2945,5307,1203,83372,2468,9001,1999,5477,869
"477","36093","Schenectady County, New York",55262,2067,50432,2208,41287,2198,3522,915,46910,2239,9145,1521,4830,946
