"","GEOID","NAME","B28010_001E","B28010_001M","B28010_002E","B28010_002M","B28010_003E","B28010_003M","B28010_004E","B28010_004M","B28010_005E","B28010_005M","B28010_006E","B28010_006M","B28010_007E","B28010_007M"
"240","18105","Monroe County, Indiana",54053,1871,51267,2057,44453,2515,1647,628,49620,2144,6814,1605,2786,1011
"241","18109","Morgan County, Indiana",25863,1094,24259,1207,20019,1317,1127,439,23132,1240,4240,998,1604,469
"242","18127","Porter County, Indiana",65305,1477,62120,1734,52853,2034,2066,632,60054,1824,9267,1677,3185,909
"243","18141","St. Joseph County, Indiana",105250,2172,95384,2750,76894,2943,4886,851,90498,2826,18490,2103,9866,1464
"244","18157","Tippecanoe County, Indiana",73916,1531,69648,1873,50892,2600,1225,550,68423,2001,18756,2508,4268,1247
"245","18163","Vanderburgh County, Indiana",75522,1922,69294,2459,54664,2697,3358,832,65936,2395,14630,1959,6228,1234
"246","18167","Vigo County, Indiana",42193,1619,39212,1727,29735,1845,1683,494,37529,1780,9477,1662,2981,680
"247","18177","Wayne County, Indiana",27561,1110,24970,1280,19986,1486,1331,468,23639,1265,4984,1116,2591,648
"248","19013","Black Hawk County, Iowa",51869,1664,48326,1797,39126,2053,2241,551,46085,1897,9200,1449,3543,736
"249","19049","Dallas County, Iowa",36878,1003,35043,1230,31012,1679,568,242,34475,1257,4031,1419,1835,512
"250","19061","Dubuque County, Iowa",38345,1198,35883,1277,28600,1552,2068,600,33815,1379,7283,1297,2462,587
"251","19103","Johnson County, Iowa",60782,1869,57749,1996,52397,2192,2160,603,55589,2036,5352,1227,3033,843
"252","19113","Linn County, Iowa",93843,1458,88755,1658,75443,2488,3917,959,84838,1919,13312,2021,5088,989
"253","19153","Polk County, Iowa",197731,2137,184796,2689,155048,3259,7230,1402,177566,3113,29748,2713,12935,1791
"254","19155","Pottawattamie County, Iowa",37344,950,34759,1171,28174,1377,2187,783,32572,1374,6585,1090,2585,622
"255","19163","Scott County, Iowa",68534,1573,61414,1795,51897,2052,2470,605,58944,1751,9517,1423,7120,1151
"256","19169","Story County, Iowa",39168,1083,37360,1248,34706,1445,1793,566,35567,1337,2654,711,1808,694
"257","19193","Woodbury County, Iowa",39733,1064,35789,1426,28739,1557,1665,521,34124,1416,7050,1079,3944,1163
"258","20015","Butler County, Kansas",25004,1070,23154,1228,20291,1221,449,314,22705,1285,2863,741,1850,683
"259","20045","Douglas County, Kansas",48508,1329,47990,1365,42005,2102,1067,557,46923,1516,5985,1489,518,324
"260","20091","Johnson County, Kansas",231960,2823,224696,2876,210189,3415,7782,1239,216914,2996,14507,1909,7264,1364
"261","20103","Leavenworth County, Kansas",27860,1080,26559,1137,23339,1312,1218,477,25341,1298,3220,915,1301,522
"262","20161","Riley County, Kansas",25662,1547,24449,1709,22372,1759,1214,568,23235,1642,2077,721,1213,703
"263","20173","Sedgwick County, Kansas",199517,3251,186930,3401,151199,3534,6610,1073,180320,3421,35731,3083,12587,1709
"264","20177","Shawnee County, Kansas",73172,1641,65881,1936,53740,2039,3926,922,61955,1909,12141,1586,7291,1346
"265","20209","Wyandotte County, Kansas",61248,1463,55567,1648,40667,2405,2926,681,52641,1685,14900,1870,5681,1003
"266","21015","Boone County, Kentucky",48770,957,47154,1179,40595,1829,2128,661,45026,1227,6559,1691,1616,643
"267","21029","Bullitt County, Kentucky",30553,893,28544,1071,22114,1576,860,311,27684,1074,6430,1293,2009,569
"268","21037","Campbell County, Kentucky",38110,1075,34477,1475,28977,1461,1378,492,33099,1423,5500,982,3633,1085
"269","21047","Christian County, Kentucky",26209,1244,24061,1246,19062,1576,617,415,23444,1294,4999,1219,2148,650
"270","21059","Daviess County, Kentucky",40800,1022,37888,1224,29140,1565,1641,596,36247,1262,8748,1548,2912,820
"271","21067","Fayette County, Kentucky",131929,2303,125102,2558,106497,2961,3577,733,121525,2526,18605,2525,6827,1570
"272","21093","Hardin County, Kentucky",42644,1324,39607,1629,31559,2073,1597,575,38010,1583,8048,1384,3037,1054
"273","21111","Jefferson County, Kentucky",316174,3159,293462,3539,232628,4833,11085,1594,282377,3725,60834,3992,22712,2516
"274","21117","Kenton County, Kentucky",65362,1218,61460,1460,51403,1978,2337,707,59123,1555,10057,1717,3902,931
"275","21145","McCracken County, Kentucky",28363,1234,26488,1380,23227,1447,1159,513,25329,1383,3261,732,1875,695
"276","21151","Madison County, Kentucky",34270,1339,31867,1693,24942,1977,998,462,30869,1773,6925,1233,2403,879
"277","21185","Oldham County, Kentucky",20761,704,19956,768,18130,868,399,216,19557,726,1826,672,805,386
"278","21227","Warren County, Kentucky",50489,1542,46980,1757,38802,2129,1459,618,45521,1882,8178,1659,3509,1181
"279","22005","Ascension Parish, Louisiana",44267,1708,41550,2119,35611,2334,612,448,40938,2127,5939,1546,2717,1171
"280","22015","Bossier Parish, Louisiana",49735,2024,46561,2223,34694,2486,1829,553,44732,2187,11867,2135,3174,924
"281","22017","Caddo Parish, Louisiana",92589,2930,80929,3223,53570,3687,2274,706,78655,3321,27359,2816,11660,1908
"282","22019","Calcasieu Parish, Louisiana",77232,2497,70046,2693,54432,3485,3659,1167,66387,2862,15614,2639,7186,1347
"283","22033","East Baton Rouge Parish, Louisiana",161536,4003,151297,4235,119677,4083,3494,737,147803,4198,31620,3025,10239,1899
"284","22045","Iberia Parish, Louisiana",26185,1465,22574,1743,12801,1527,932,523,21642,1819,9773,1807,3611,977
"285","22051","Jefferson Parish, Louisiana",171991,2177,157864,2765,123383,3917,6450,1017,151414,2926,34481,3159,14127,2330
"286","22055","Lafayette Parish, Louisiana",94490,2243,87186,2704,72216,3246,2040,904,85146,2750,14970,2586,7304,1723
"287","22057","Lafourche Parish, Louisiana",36759,1475,31796,1881,23616,2047,1081,530,30715,1856,8180,1683,4963,1173
"288","22063","Livingston Parish, Louisiana",47014,2544,44331,2980,33228,3135,1171,648,43160,2964,11103,2295,2683,1156
"289","22071","Orleans Parish, Louisiana",151753,2527,136923,2721,101413,3118,3624,880,133299,2789,35510,2910,14830,1477
"290","22073","Ouachita Parish, Louisiana",57835,2302,48982,2541,36122,2244,1342,466,47640,2546,12860,2072,8853,1666
"291","22079","Rapides Parish, Louisiana",48975,1955,42346,1876,30975,1916,1245,562,41101,1868,11371,1733,6629,1393
"292","22097","St. Landry Parish, Louisiana",30441,1365,23083,1685,15085,1617,1171,415,21912,1714,7998,1371,7358,1525
"293","22103","St. Tammany Parish, Louisiana",94988,2737,89410,2731,77958,2962,1808,483,87602,2806,11452,2003,5578,1278
"294","22105","Tangipahoa Parish, Louisiana",46526,2273,42415,2386,31668,2575,1539,604,40876,2396,10747,2157,4111,1143
"295","22109","Terrebonne Parish, Louisiana",40173,1553,35947,1906,26619,2159,803,461,35144,1985,9328,1933,4226,1024
"296","23001","Androscoggin County, Maine",45924,1374,42583,1559,36146,1915,2126,698,40457,1628,6437,1262,3341,929
"297","23003","Aroostook County, Maine",30197,1212,25877,1320,19760,1230,2723,644,23154,1290,6117,1017,4320,859
"298","23005","Cumberland County, Maine",124925,2563,117587,2902,104352,3338,5998,1177,111589,3017,13235,2081,7338,1592
"299","23011","Kennebec County, Maine",54480,1522,49990,1597,42564,1697,3347,889,46643,1838,7426,1327,4490,935
"300","23019","Penobscot County, Maine",64096,1680,58627,1927,48374,2265,4101,895,54526,2065,10253,1493,5469,1074
"301","23031","York County, Maine",86227,2684,80855,2884,70197,2815,6014,1348,74841,3132,10658,2211,5372,1238
"302","24001","Allegany County, Maryland",26549,1492,22339,1518,17613,1552,1414,330,20925,1489,4726,1102,4210,738
"303","24003","Anne Arundel County, Maryland",216200,2680,208744,3341,190628,4131,7322,1422,201422,3720,18116,2635,7456,1762
"304","24005","Baltimore County, Maryland",312466,3553,291446,4303,257104,4551,14334,1808,277112,4260,34342,3690,21020,2780
"305","24009","Calvert County, Maryland",32780,1120,31637,1204,29158,1245,1184,526,30453,1283,2479,999,1143,523
"306","24013","Carroll County, Maryland",60617,1215,56858,1371,50386,1580,2789,574,54069,1434,6472,1461,3759,703
"307","24015","Cecil County, Maryland",38547,1614,36188,1666,30883,1742,1417,568,34771,1770,5305,1186,2359,813
"308","24017","Charles County, Maryland",57732,1218,54231,1485,49695,1738,2434,820,51797,1424,4536,1328,3501,951
"309","24021","Frederick County, Maryland",93768,1685,89206,1727,81545,2261,2943,734,86263,1706,7661,1597,4562,1004
"310","24025","Harford County, Maryland",96203,1592,92337,1604,82749,2383,2876,565,89461,1668,9588,1799,3866,839
"311","24027","Howard County, Maryland",115772,2010,111999,2193,104766,2411,2732,756,109267,2432,7233,1649,3773,1195
"312","24031","Montgomery County, Maryland",368897,3465,360014,3575,334317,4076,12995,1983,347019,3708,25697,2424,8883,1828
"313","24033","Prince George's County, Maryland",316361,2616,302533,2877,255653,4393,9090,1580,293443,3068,46880,3706,13828,2031
"314","24037","St. Mary's County, Maryland",40320,1645,37121,1862,32490,2257,1883,802,35238,2021,4631,1373,3199,1074
"315","24043","Washington County, Maryland",56225,1753,51479,1825,39578,2116,3013,783,48466,1939,11901,1576,4746,880
"316","24045","Wicomico County, Maryland",38088,1669,34861,1761,29344,2116,1831,623,33030,1873,5517,1390,3227,710
"317","24510","Baltimore city, Maryland",242694,3666,215019,4671,163746,5134,8599,1853,206420,4645,51273,3628,27675,2981
"318","25001","Barnstable County, Massachusetts",96509,3685,92340,3658,82940,3919,4462,860,87878,3667,9400,1554,4169,867
"319","25003","Berkshire County, Massachusetts",53792,1705,48849,1686,41662,2069,3504,967,45345,1851,7187,1611,4943,1093
"320","25005","Bristol County, Massachusetts",220528,2392,198367,2876,162914,3771,11670,1848,186697,3372,35453,3530,22161,2088
"321","25009","Essex County, Massachusetts",297898,2897,279031,3701,231504,4803,12176,1622,266855,3996,47527,4115,18867,2555
"322","25011","Franklin County, Massachusetts",30927,954,28373,1025,23542,1352,2418,628,25955,1195,4831,1144,2554,604
"323","25013","Hampden County, Massachusetts",179970,2207,161125,2820,122214,3310,9770,1745,151355,3036,38911,3109,18845,2371
"324","25015","Hampshire County, Massachusetts",60002,1623,57143,1767,52025,1997,3423,788,53720,1986,5118,1148,2859,753
"325","25017","Middlesex County, Massachusetts",612366,4465,579271,5048,530849,6250,22216,2333,557055,5549,48422,4189,33095,3296
"326","25021","Norfolk County, Massachusetts",269717,2770,257856,3051,233440,3801,10017,1518,247839,3437,24416,2730,11861,1865
"327","25023","Plymouth County, Massachusetts",191041,3246,181371,3329,157510,3578,10262,1697,171109,3694,23861,3098,9670,1603
"328","25025","Suffolk County, Massachusetts",309945,4119,287024,4807,243609,5105,8508,1340,278516,5024,43415,3664,22921,2617
"329","25027","Worcester County, Massachusetts",316162,2896,295632,3526,251172,5359,12650,1635,282982,3781,44460,3895,20530,2054
"330","26005","Allegan County, Michigan",43667,1438,39437,1774,32875,1825,877,362,38560,1801,6562,1309,4230,1066
"331","26017","Bay County, Michigan",44887,1117,41281,1318,34110,1780,2825,691,38456,1485,7171,1282,3606,928
"332","26021","Berrien County, Michigan",61809,2093,55401,2124,44165,2288,2579,591,52822,2082,11236,1559,6408,1254
"333","26025","Calhoun County, Michigan",53827,1840,47978,2024,37171,1899,3222,711,44756,1979,10807,1312,5849,980
"334","26037","Clinton County, Michigan",30070,692,28093,903,23272,1198,1080,336,27013,912,4821,1054,1977,535
"335","26045","Eaton County, Michigan",44420,1034,41265,1180,35165,1244,1988,490,39277,1329,6100,910,3155,681
"336","26049","Genesee County, Michigan",169247,2251,153970,2987,120784,3079,8011,1333,145959,2987,33186,2741,15277,1878
"337","26055","Grand Traverse County, Michigan",37408,1903,35087,2088,30586,2060,1367,539,33720,2164,4501,1003,2321,824
"338","26065","Ingham County, Michigan",114534,1819,107962,2092,88071,2508,3876,845,104086,2257,19891,2024,6572,1123
"339","26073","Isabella County, Michigan",24690,969,23090,983,19173,1190,1143,396,21947,983,3917,706,1600,320
"340","26075","Jackson County, Michigan",61403,1713,54849,2036,42243,2108,2654,703,52195,2115,12606,1651,6554,1254
"341","26077","Kalamazoo County, Michigan",103196,2059,97298,2426,81553,2754,3831,713,93467,2597,15745,1984,5898,1191
"342","26081","Kent County, Michigan",245437,2516,230582,3303,192809,4306,8734,1413,221848,3576,37773,3496,14855,2015
"343","26087","Lapeer County, Michigan",33902,1026,31891,1082,26343,1322,1131,406,30760,1185,5548,1068,2011,539
"344","26091","Lenawee County, Michigan",38499,1322,35610,1416,27564,1451,1197,420,34413,1373,8046,1235,2889,732
"345","26093","Livingston County, Michigan",73502,1213,69579,1443,61095,1900,2354,492,67225,1597,8484,1527,3923,983
"346","26099","Macomb County, Michigan",351666,2850,330365,3237,275556,4382,14495,1774,315870,3353,54809,3479,21301,2240
"347","26103","Marquette County, Michigan",27981,1092,25875,1144,21899,1330,1714,646,24161,1244,3976,1058,2106,506
"348","26111","Midland County, Michigan",34350,934,31805,984,27336,1327,1099,413,30706,1021,4469,885,2545,704
"349","26115","Monroe County, Michigan",60875,1293,56347,1748,45635,1937,3034,742,53313,1653,10712,1606,4528,1148
"350","26121","Muskegon County, Michigan",66148,1782,57732,2175,44053,1993,2966,818,54766,2212,13679,1501,8416,1406
"351","26125","Oakland County, Michigan",508464,3628,485531,4185,431230,5042,17589,1868,467942,4585,54301,3507,22933,2094
"352","26139","Ottawa County, Michigan",105004,1614,99721,1918,83257,2903,3882,930,95839,2058,16464,2251,5283,968
"353","26145","Saginaw County, Michigan",79050,2036,71206,2257,54334,2093,4178,969,67028,2384,16872,2214,7844,1316
"354","26147","St. Clair County, Michigan",63806,1836,58308,2002,46082,2090,3186,734,55122,2116,12226,1619,5498,914
"355","26155","Shiawassee County, Michigan",26830,976,24000,1069,19533,1166,974,347,23026,1154,4467,820,2830,608
"356","26159","Van Buren County, Michigan",30974,1335,28814,1370,22443,1320,1846,585,26968,1350,6371,1005,2160,643
"357","26161","Washtenaw County, Michigan",141680,2021,137260,2356,125055,2742,4196,1001,133064,2630,12205,1490,4420,944
"358","26163","Wayne County, Michigan",689270,6025,626749,6478,470260,7617,27089,2034,599660,6449,156489,6268,62521,3804
"359","27003","Anoka County, Minnesota",131858,1128,126816,1540,111803,2089,6173,1152,120643,1844,15013,1682,5042,1060
"360","27013","Blue Earth County, Minnesota",26461,1018,24961,1147,22165,1468,1448,440,23513,1231,2796,907,1500,540
"361","27019","Carver County, Minnesota",38860,520,36948,876,33813,1055,457,252,36491,879,3135,857,1912,602
"362","27035","Crow Wing County, Minnesota",28012,1060,25894,1103,21636,1150,1257,412,24637,1144,4258,772,2118,594
"363","27037","Dakota County, Minnesota",162895,1622,156840,2074,140851,2989,5623,1065,151217,2177,15989,2375,6055,1183
"364","27053","Hennepin County, Minnesota",517091,3530,492930,3882,438332,5097,17101,2006,475829,4328,54598,3638,24161,2452
"365","27109","Olmsted County, Minnesota",65635,1105,62367,1441,55057,1703,3526,909,58841,1550,7310,1196,3268,835
"366","27123","Ramsey County, Minnesota",206124,2501,192351,2932,163985,3746,7321,1064,185030,2763,28366,2851,13773,1667
"367","27131","Rice County, Minnesota",22861,976,21019,1053,17848,1243,927,342,20092,1088,3171,737,1842,598
"368","27137","St. Louis County, Minnesota",86448,1761,78667,2011,64295,2254,3813,747,74854,2185,14372,1708,7781,1102
"369","27139","Scott County, Minnesota",51474,737,49759,1033,45226,1622,1559,576,48200,1142,4533,1410,1715,738
"370","27141","Sherburne County, Minnesota",32686,1147,30998,1325,27472,1458,1263,555,29735,1348,3526,1112,1688,532
"371","27145","Stearns County, Minnesota",59776,1417,54961,1564,45004,1885,2801,671,52160,1575,9957,1389,4815,880
"372","27163","Washington County, Minnesota",97059,1292,91875,1819,83199,2147,3406,797,88469,1805,8676,1564,5184,1189
"373","27171","Wright County, Minnesota",49443,962,46795,1161,41336,1498,1523,511,45272,1181,5459,1265,2648,804
"374","28033","DeSoto County, Mississippi",65220,1823,61702,2087,51042,2700,2160,704,59542,2071,10660,1903,3518,1036
"375","28035","Forrest County, Mississippi",27340,1423,24457,1549,17968,1605,927,653,23530,1625,6489,1551,2883,976
"376","28047","Harrison County, Mississippi",74628,3132,68578,3282,52742,3497,1519,464,67059,3265,15836,2537,6050,1480
"377","28049","Hinds County, Mississippi",88471,2331,78791,2698,56081,2869,2014,627,76777,2742,22710,2577,9680,1543
"378","28059","Jackson County, Mississippi",56323,1633,50705,2053,39163,2417,823,325,49882,2131,11542,2133,5618,1542
"379","28067","Jones County, Mississippi",24178,1324,21029,1328,11136,1714,783,520,20246,1369,9893,1604,3149,805
"380","28075","Lauderdale County, Mississippi",29367,1473,26709,1529,17058,1722,1075,624,25634,1537,9651,1430,2658,811
"381","28081","Lee County, Mississippi",30378,1367,26778,1524,19295,1661,499,290,26279,1591,7483,1340,3600,971
"382","28089","Madison County, Mississippi",40046,1379,37830,1365,31305,1806,862,465,36968,1433,6525,1529,2216,751
"383","28121","Rankin County, Mississippi",57011,1738,53393,2022,44754,2455,1569,810,51824,2284,8639,1835,3618,1010
"384","29019","Boone County, Missouri",70721,2156,66958,2330,58185,2953,2588,862,64370,2474,8773,2016,3763,1064
"385","29021","Buchanan County, Missouri",33984,1323,30253,1565,20796,1628,1316,546,28937,1542,9457,1529,3731,969
"386","29031","Cape Girardeau County, Missouri",31335,1111,29151,1221,23354,1549,1455,679,27696,1372,5797,1062,2184,740
"387","29037","Cass County, Missouri",40544,1168,39294,1329,33203,1830,942,483,38352,1357,6091,1233,1250,512
"388","29043","Christian County, Missouri",33227,916,31908,1058,25368,1567,725,318,31183,1060,6540,1419,1319,568
"389","29047","Clay County, Missouri",93066,1893,89544,2081,74757,2649,3203,897,86341,2129,14787,2270,3522,1257
"390","29051","Cole County, Missouri",31437,1226,29207,1348,23510,1988,1347,742,27860,1548,5697,1680,2230,727
"391","29071","Franklin County, Missouri",42161,1138,37862,1562,30645,1665,1531,545,36331,1577,7217,1353,4299,1140
"392","29077","Greene County, Missouri",133900,1384,115272,2937,96753,3654,4815,1048,110457,3075,18519,2181,18628,2812
"393","29095","Jackson County, Missouri",292571,3126,272459,3276,216644,4410,9952,1359,262507,3423,55815,3816,20112,2375
"394","29097","Jasper County, Missouri",45019,1834,40785,2166,30550,2145,1454,665,39331,2144,10235,1668,4234,1145
"395","29099","Jefferson County, Missouri",83841,2086,78672,2343,65194,2312,3381,1071,75291,2424,13478,1889,5169,1144
"396","29165","Platte County, Missouri",40332,1003,38921,1251,34109,1547,321,203,38600,1276,4812,1140,1411,657
"397","29183","St. Charles County, Missouri",150668,1761,144849,2126,132102,2629,6151,1192,138698,2333,12747,2032,5819,1313
"398","29187","St. Francois County, Missouri",24021,1390,22074,1595,15611,1687,889,498,21185,1694,6463,1241,1947,783
"399","29189","St. Louis County, Missouri",410842,3458,386642,4247,326862,5214,15999,1925,370643,4605,59780,4500,24200,2587
"400","29510","St. Louis city, Missouri",146779,3107,131114,3250,102000,3935,5042,890,126072,3244,29114,2774,15665,2070
"401","30013","Cascade County, Montana",32816,1153,28949,1468,23032,1553,1695,508,27254,1540,5917,1139,3867,907
"402","30029","Flathead County, Montana",40681,1861,38354,1883,33471,2040,1286,473,37068,1901,4883,996,2327,816
"403","30031","Gallatin County, Montana",46990,1210,44511,1713,41487,1787,1219,569,43292,1785,3024,917,2479,1018
"404","30049","Lewis and Clark County, Montana",27405,1310,25828,1454,22660,1529,1557,613,24271,1524,3168,839,1577,565
"405","30063","Missoula County, Montana",50853,1509,48679,1646,41731,1913,1938,616,46741,1742,6948,1524,2174,709
"406","30111","Yellowstone County, Montana",69989,1402,66059,1455,54255,2471,3451,833,62608,1585,11804,2117,3930,943
"407","31055","Douglas County, Nebraska",222819,2301,209015,2804,176345,3126,7829,1080,201186,2919,32670,2468,13804,1733
"408","31109","Lancaster County, Nebraska",128385,2109,123011,2277,108803,2972,4610,789,118401,2376,14208,2259,5374,1017
"409","31153","Sarpy County, Nebraska",68947,914,66346,1165,60562,1492,1679,464,64667,1213,5784,1196,2601,751
"410","32003","Clark County, Nevada",813607,7174,767327,7212,632647,8200,31617,2909,735710,7421,134680,5636,46280,3754
"411","32031","Washoe County, Nevada",191091,2296,182498,2672,159760,3439,6572,1200,175926,2827,22738,2760,8593,1244
"412","33005","Cheshire County, New Hampshire",29698,1434,27244,1335,23119,1269,1128,404,26116,1452,4125,1023,2454,749
"413","33009","Grafton County, New Hampshire",35780,1865,31861,1883,29479,1896,2569,682,29292,1937,2382,602,3919,969
"414","33011","Hillsborough County, New Hampshire",162588,2111,154987,2503,137123,3497,7704,1547,147283,2847,17864,2555,7601,1305
"415","33013","Merrimack County, New Hampshire",60017,1417,55308,1854,48822,2126,3142,914,52166,1802,6486,1325,4709,1300
"416","33015","Rockingham County, New Hampshire",124212,1993,118143,2405,106457,2910,5645,1305,112498,2515,11686,2041,6069,1249
"417","33017","Strafford County, New Hampshire",50584,1387,46523,1616,40536,2100,1971,688,44552,1738,5987,1614,4061,949
"418","34001","Atlantic County, New Jersey",101975,2606,94694,2561,80374,3291,4008,905,90686,2486,14320,2090,7281,1317
"419","34003","Bergen County, New Jersey",343733,2437,325310,3552,291554,4109,11370,1542,313940,3508,33756,3133,18423,2666
"420","34005","Burlington County, New Jersey",170074,2140,160735,2571,145519,2763,6973,1413,153762,2758,15216,1752,9339,1501
"421","34007","Camden County, New Jersey",187780,2647,173888,2894,144700,3818,7458,1172,166430,3043,29188,2791,13892,1758
"422","34009","Cape May County, New Jersey",40939,2313,38132,2394,32547,2542,2434,670,35698,2443,5585,1246,2807,864
"423","34011","Cumberland County, New Jersey",51360,1392,45854,1557,36062,2179,2226,685,43628,1618,9792,2009,5506,1050
"424","34013","Essex County, New Jersey",295976,2242,271418,3246,213664,4470,7080,1296,264338,3239,57754,3931,24558,2500
"425","34015","Gloucester County, New Jersey",106705,1808,99222,2244,86410,2876,5205,1045,94017,2226,12812,2061,7483,1492
"426","34017","Hudson County, New Jersey",266664,2722,252119,3348,211101,4259,4479,878,247640,3278,41018,3531,14545,2065
"427","34019","Hunterdon County, New Jersey",47901,1312,45177,1457,42547,1685,2705,795,42472,1427,2630,793,2724,945
"428","34021","Mercer County, New Jersey",130851,2539,122207,2692,101529,3282,5123,1069,117084,2699,20678,2480,8644,1786
"429","34023","Middlesex County, New Jersey",285906,2165,269765,3295,241245,4348,9226,1624,260539,3539,28520,3096,16141,2281
"430","34025","Monmouth County, New Jersey",240377,2681,228154,3432,205296,4322,8542,1290,219612,3345,22858,2855,12223,1910
"431","34027","Morris County, New Jersey",184885,2391,176927,2853,163297,3316,7526,1244,169401,2900,13630,2143,7958,1394
"432","34029","Ocean County, New Jersey",226725,3469,208593,3907,186498,4578,15876,2027,192717,4108,22095,2521,18132,2295
"433","34031","Passaic County, New Jersey",168059,1590,154739,2183,127492,2810,5019,899,149720,2326,27247,2491,13320,1826
"434","34033","Salem County, New Jersey",24404,833,22540,894,18049,1092,1435,485,21105,1014,4491,962,1864,483
"435","34035","Somerset County, New Jersey",122606,1631,118933,1868,108541,2262,3313,740,115620,2050,10392,1876,3673,854
"436","34037","Sussex County, New Jersey",54099,1969,51654,2092,47706,2015,2864,670,48790,2155,3948,724,2445,800
"437","34039","Union County, New Jersey",192848,1974,178013,2895,149133,3516,5860,1223,172153,3047,28880,2967,14835,2037
"438","34041","Warren County, New Jersey",42397,1033,39257,1361,34177,1562,2315,668,36942,1327,5080,1172,3140,906
"439","35001","Bernalillo County, New Mexico",271307,3383,251664,4027,206997,5025,8410,1431,243254,4104,44667,4087,19643,2529
"440","35005","Chaves County, New Mexico",24671,1016,20862,1439,14889,1474,1116,455,19746,1405,5973,1140,3809,1000
"441","35013","Doña Ana County, New Mexico",79094,2411,71252,2714,54533,3003,2484,798,68768,2884,16719,2318,7842,1615
"442","35025","Lea County, New Mexico",24478,879,21810,1119,16340,1321,489,342,21321,1080,5470,1285,2668,955
"443","35031","McKinley County, New Mexico",21719,821,14565,1248,9051,1167,563,296,14002,1188,5514,997,7154,1061
"444","35035","Otero County, New Mexico",24133,1355,22188,1442,16459,1614,930,408,21258,1360,5729,1196,1945,741
"445","35043","Sandoval County, New Mexico",53251,1135,50223,1209,44747,1685,1516,531,48707,1263,5476,1152,3028,507
"446","35045","San Juan County, New Mexico",42561,1448,35168,1605,27560,1662,1145,491,34023,1699,7608,1277,7393,1002
"447","35049","Santa Fe County, New Mexico",62182,1949,56915,2169,47616,2165,2577,733,54338,2102,9299,1490,5267,1118
"448","35061","Valencia County, New Mexico",24829,1509,20863,1450,17687,1499,1531,647,19332,1542,3176,1060,3966,970
"449","36001","Albany County, New York",128284,2411,119240,2977,103283,3357,6361,1264,112879,3016,15957,2218,9044,1606
"450","36005","Bronx County, New York",513890,3258,461489,5375,317330,6696,14514,1470,446975,5750,144159,7177,52401,4261
"451","36007","Broome County, New York",79309,1979,72260,2258,59014,2410,4521,1091,67739,2583,13246,1870,7049,1100
"452","36009","Cattaraugus County, New York",33056,1001,27797,1233,21214,1258,1988,390,25809,1281,6583,848,5259,784
"453","36011","Cayuga County, New York",31489,1126,28209,1155,22911,1356,1831,428,26378,1111,5298,1003,3280,564
"454","36013","Chautauqua County, New York",55345,1629,48994,1945,38216,2176,3784,959,45210,2043,10778,1666,6351,989
"455","36015","Chemung County, New York",33490,1396,30053,1491,25542,1477,2413,816,27640,1468,4511,1007,3437,837
"456","36019","Clinton County, New York",31422,1523,27998,1590,24205,1596,2219,742,25779,1719,3793,918,3424,899
"457","36027","Dutchess County, New York",110529,2070,104193,2396,90140,2658,4996,1146,99197,2452,14053,2358,6336,1494
"458","36029","Erie County, New York",398326,4131,362095,4953,299218,5945,20999,2250,341096,5293,62877,4156,36231,3317
"459","36045","Jefferson County, New York",41214,1788,37630,1833,30966,1993,1661,475,35969,1850,6664,1345,3584,924
"460","36047","Kings County, New York",978091,5532,883057,6045,750531,7741,30904,2115,852153,6331,132526,6675,95034,4856
"461","36051","Livingston County, New York",23409,1202,21654,1246,18182,1386,1457,453,20197,1262,3472,771,1755,462
"462","36053","Madison County, New York",25986,1167,24027,1238,21353,1278,1450,484,22577,1353,2674,673,1959,681
"463","36055","Monroe County, New York",305284,3207,281486,3861,233715,4908,14894,1702,266592,3772,47771,3077,23798,2210
"464","36059","Nassau County, New York",449798,2410,429037,2978,386065,5631,15428,1769,413609,3060,42972,4368,20761,2094
"465","36061","New York County, New York",768203,9298,709547,9890,630677,10545,17717,2892,691830,10477,78870,6236,58656,5033
"466","36063","Niagara County, New York",90625,1943,82273,2328,65934,2547,3711,795,78562,2303,16339,2117,8352,1352
"467","36065","Oneida County, New York",90273,1959,81531,2496,66235,2288,4853,911,76678,2468,15296,2002,8742,1481
"468","36067","Onondaga County, New York",183218,3028,165009,3455,138430,3480,8827,1362,156182,3537,26579,2700,18209,2289
"469","36069","Ontario County, New York",46025,1459,42785,1621,37354,1582,2511,559,40274,1711,5431,1136,3240,922
"470","36071","Orange County, New York",131421,2722,120336,2966,103476,3257,5137,1077,115199,2972,16860,2203,11085,1618
"471","36075","Oswego County, New York",46640,1468,42360,1767,35203,2067,2702,783,39658,1958,7157,1528,4280,993
"472","36079","Putnam County, New York",34470,1417,33174,1553,29764,1492,1155,475,32019,1584,3410,948,1296,483
"473","36081","Queens County, New York",784552,4746,726624,5267,602230,6868,23901,1876,702723,5603,124394,5736,57928,4019
"474","36083","Rensselaer County, New York",65790,1562,60995,1709,52222,2031,3576,761,57419,1776,8773,1739,4795,881
"475","36085","Richmond County, New York",166297,2678,154413,2917,132470,3415,5024,1053,149389,3280,21943,3124,11884,1882
"476","36087","Rockland County, New York",101424,1321,91711,1913,82558,2257,6856,1196,84855,2171,9153,1679,9713,1370
"477","36089","St. Lawrence County, New York",42832,1430,37467,1561,28889,1792,1770,545,35697,1532,8578,1284,5365,984
