"","GEOID","NAME","B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M"
"274","22005","Ascension Parish, Louisiana",41433,1210,35686,1605,256,265,32281,1651,3149,878,5747,1271
"275","22015","Bossier Parish, Louisiana",47072,1637,38753,2075,113,136,33742,2054,4898,1237,8319,1232
"276","22017","Caddo Parish, Louisiana",94854,2193,73251,2320,847,443,62899,2729,9505,1613,21603,2082
"277","22019","Calcasieu Parish, Louisiana",73873,2029,61131,2381,89,104,50288,2579,10754,1729,12742,1615
"278","22033","East Baton Rouge Parish, Louisiana",170572,2834,142376,3476,811,427,121462,3858,20103,2658,28196,2497
"279","22045","Iberia Parish, Louisiana",25855,1289,20119,1325,68,85,17074,1304,2977,866,5736,1087
"280","22051","Jefferson Parish, Louisiana",169033,2463,136566,2960,822,378,116941,3375,18803,2212,32467,2544
"281","22055","Lafayette Parish, Louisiana",88611,1965,75602,2629,376,449,68622,2908,6604,1514,13009,1774
"282","22057","Lafourche Parish, Louisiana",34564,1161,27640,1511,88,111,22925,1611,4627,1034,6924,960
"283","22063","Livingston Parish, Louisiana",48943,1164,44019,1619,385,319,35399,2332,8235,2002,4924,1277
"284","22071","Orleans Parish, Louisiana",152788,2802,112195,2972,804,390,90076,3003,21315,1900,40593,2376
"285","22073","Ouachita Parish, Louisiana",57766,1833,43924,2064,1355,682,38967,2088,3602,878,13842,1678
"286","22079","Rapides Parish, Louisiana",46738,1531,36114,1769,208,195,31154,1906,4752,1014,10624,1432
"287","22097","St. Landry Parish, Louisiana",28739,1040,19513,1388,416,371,16956,1373,2141,695,9226,1253
"288","22103","St. Tammany Parish, Louisiana",88123,2140,77470,2417,534,328,69187,2568,7749,1268,10653,1642
"289","22105","Tangipahoa Parish, Louisiana",45786,1819,38255,2003,301,244,32729,2037,5225,1584,7531,1584
"290","22109","Terrebonne Parish, Louisiana",39975,1704,32679,1881,155,197,25188,1795,7336,1449,7296,1406
"291","23001","Androscoggin County, Maine",44267,1395,36857,1724,385,270,32429,1815,4043,1006,7410,1250
"292","23003","Aroostook County, Maine",30146,888,23709,1016,299,172,20650,1090,2760,618,6437,803
"293","23005","Cumberland County, Maine",117186,2107,105547,2392,572,275,96464,2622,8511,1612,11639,1356
"294","23011","Kennebec County, Maine",50219,1707,42964,1787,713,353,37590,1855,4661,1071,7255,1016
"295","23019","Penobscot County, Maine",61218,1771,50729,2018,610,250,43199,2172,6920,1121,10489,1172
"296","23031","York County, Maine",83504,2119,73433,1997,680,415,64983,2232,7770,1648,10071,1723
"297","24001","Allegany County, Maryland",29348,1166,22706,1418,269,164,19255,1545,3182,1078,6642,943
"298","24003","Anne Arundel County, Maryland",203775,2331,185265,2717,825,388,172003,3433,12437,2417,18510,1959
"299","24005","Baltimore County, Maryland",311099,2817,272249,4084,1528,533,249140,4116,21581,2301,38850,2934
"300","24009","Calvert County, Maryland",31200,966,28629,1132,186,227,26147,1274,2296,831,2571,715
"301","24013","Carroll County, Maryland",59430,1332,53216,1357,668,308,48026,1506,4522,1036,6214,934
"302","24015","Cecil County, Maryland",36857,1432,29037,1795,0,193,24267,1877,4770,1291,7820,1353
"303","24017","Charles County, Maryland",54600,1126,48624,1366,860,456,43825,1613,3939,1068,5976,962
"304","24021","Frederick County, Maryland",89084,1313,81033,1811,1052,416,74620,2040,5361,1084,8051,1246
"305","24025","Harford County, Maryland",92304,1356,84677,1570,567,306,75767,1727,8343,1326,7627,1047
"306","24027","Howard County, Maryland",109651,1898,105087,2290,225,160,100605,2308,4257,1034,4564,1343
"307","24031","Montgomery County, Maryland",364854,3099,344086,4052,1348,424,320553,4059,22185,2305,20768,2133
"308","24033","Prince George's County, Maryland",307022,2509,279622,3027,1072,444,244201,3587,34349,2680,27400,2338
"309","24037","St. Mary's County, Maryland",39179,1090,34887,1334,538,406,29965,1461,4384,1104,4292,1051
"310","24043","Washington County, Maryland",54722,1366,44206,1601,1257,695,36486,1757,6463,1201,10516,1239
"311","24045","Wicomico County, Maryland",37036,1288,31978,1485,382,425,25132,1720,6464,1284,5058,810
"312","24510","Baltimore city, Maryland",238897,3190,189624,3775,1208,476,157894,3597,30522,2589,49273,2992
"313","25001","Barnstable County, Massachusetts",95697,2648,84252,2857,703,308,76906,2832,6643,1272,11445,1447
"314","25003","Berkshire County, Massachusetts",54706,1632,46356,1795,667,342,41549,1894,4140,934,8350,1238
"315","25005","Bristol County, Massachusetts",212901,2268,176032,2542,1156,447,156106,3047,18770,2421,36869,2323
"316","25009","Essex County, Massachusetts",287808,2854,250395,3320,1325,400,229559,3499,19511,2013,37413,2868
"317","25011","Franklin County, Massachusetts",29859,1017,25626,1183,488,166,22452,1237,2686,776,4233,819
"318","25013","Hampden County, Massachusetts",176742,2344,143469,3148,1321,550,126483,3202,15665,1978,33273,2422
"319","25015","Hampshire County, Massachusetts",58332,1367,51216,1549,449,274,47196,1620,3571,884,7116,1036
"320","25017","Middlesex County, Massachusetts",585634,3568,527707,4453,2056,544,494099,5344,31552,2623,57927,3486
"321","25021","Norfolk County, Massachusetts",260058,2606,233098,3208,853,327,218927,3454,13318,1995,26960,2337
"322","25023","Plymouth County, Massachusetts",183251,2884,164286,3475,726,329,151610,3888,11950,1790,18965,1967
"323","25025","Suffolk County, Massachusetts",295187,2762,251217,3319,1393,590,226764,3986,23060,2495,43970,2565
"324","25027","Worcester County, Massachusetts",299841,3644,261480,4473,2150,768,237073,3949,22257,2414,38361,2783
"325","26005","Allegan County, Michigan",41779,1212,31996,1380,302,174,27388,1432,4306,818,9783,1420
"326","26017","Bay County, Michigan",42706,1339,34227,1802,387,238,30122,1799,3718,646,8479,1249
"327","26021","Berrien County, Michigan",62984,1897,51526,1942,671,231,41576,1666,9279,1405,11458,1164
"328","26025","Calhoun County, Michigan",52385,1268,41785,1517,738,264,35472,1484,5575,836,10600,935
"329","26037","Clinton County, Michigan",28448,789,25667,948,361,204,23315,948,1991,480,2781,538
"330","26045","Eaton County, Michigan",44115,833,38445,1211,447,218,33757,1424,4241,846,5670,819
"331","26049","Genesee County, Michigan",167096,2431,134566,2915,802,338,117134,3163,16630,1827,32530,2474
"332","26055","Grand Traverse County, Michigan",35935,1305,32000,1456,102,108,29232,1482,2666,861,3935,872
"333","26065","Ingham County, Michigan",110794,1720,99165,2020,892,366,85437,2490,12836,1619,11629,1495
"334","26073","Isabella County, Michigan",24999,824,22110,891,278,142,16354,1019,5478,899,2889,468
"335","26075","Jackson County, Michigan",61686,1419,50478,1622,638,349,42555,1901,7285,1457,11208,1322
"336","26077","Kalamazoo County, Michigan",100171,1927,88882,2406,542,342,78872,2810,9468,1742,11289,1647
"337","26081","Kent County, Michigan",231986,2660,202966,2939,1400,577,180843,3231,20723,2194,29020,2099
"338","26087","Lapeer County, Michigan",31395,1285,26804,1283,557,263,22815,1255,3432,719,4591,783
"339","26091","Lenawee County, Michigan",38483,1104,32664,1487,350,204,27574,1575,4740,879,5819,977
"340","26093","Livingston County, Michigan",69272,1298,62828,1619,598,258,56313,1750,5917,969,6444,1066
"341","26099","Macomb County, Michigan",337712,2826,289726,3721,1317,520,261968,4198,26441,2718,47986,3008
"342","26103","Marquette County, Michigan",26250,1153,21461,1320,259,163,17734,1181,3468,666,4789,796
"343","26111","Midland County, Michigan",33579,940,28112,1247,486,346,23829,1208,3797,749,5467,799
"344","26115","Monroe County, Michigan",57879,1318,49709,1476,312,241,43967,1637,5430,1004,8170,1316
"345","26121","Muskegon County, Michigan",64646,1446,53294,1596,633,280,43865,1924,8796,1235,11352,1192
"346","26125","Oakland County, Michigan",492063,2995,441845,4296,2170,668,402539,4455,37136,2844,50218,2941
"347","26139","Ottawa County, Michigan",97198,1659,86348,2020,920,296,77063,2263,8365,1406,10850,1319
"348","26145","Saginaw County, Michigan",78000,1674,61664,2228,436,212,54411,2129,6817,1206,16336,1676
"349","26147","St. Clair County, Michigan",62728,1497,53323,1886,1287,436,46151,1818,5885,912,9405,1095
"350","26155","Shiawassee County, Michigan",27285,896,22082,993,349,219,18200,1024,3533,891,5203,634
"351","26159","Van Buren County, Michigan",28584,1573,23169,1457,423,216,19454,1382,3292,649,5415,807
"352","26161","Washtenaw County, Michigan",137240,1966,126806,2072,878,383,114819,2461,11109,1369,10434,1390
"353","26163","Wayne County, Michigan",661414,4379,538880,5847,3871,920,423518,5709,111491,4742,122534,4504
"354","27003","Anoka County, Minnesota",124579,1351,113492,1924,1668,480,104031,2063,7793,980,11087,1397
"355","27013","Blue Earth County, Minnesota",24986,649,21959,909,125,67,20593,964,1241,357,3027,662
"356","27019","Carver County, Minnesota",34298,896,31164,1025,196,158,28903,1060,2065,726,3134,614
"357","27037","Dakota County, Minnesota",157153,1551,145778,1683,607,327,134773,2125,10398,1427,11375,1267
"358","27053","Hennepin County, Minnesota",493219,3376,442514,3645,3508,778,394420,4498,44586,3503,50705,2490
"359","27109","Olmsted County, Minnesota",58607,997,52983,1261,621,269,49003,1363,3359,850,5624,942
"360","27123","Ramsey County, Minnesota",207243,1789,182979,2726,1527,426,164589,2778,16863,1856,24264,2006
"361","27131","Rice County, Minnesota",22933,879,19866,1112,199,96,18165,991,1502,448,3067,684
"362","27137","St. Louis County, Minnesota",85475,1783,70590,2005,1594,581,60049,2237,8947,1231,14885,1300
"363","27139","Scott County, Minnesota",46741,1073,43896,1257,262,199,39536,1718,4098,1287,2845,598
"364","27141","Sherburne County, Minnesota",30571,897,28061,1191,343,259,25000,1264,2718,704,2510,786
"365","27145","Stearns County, Minnesota",57226,1288,49776,1455,848,446,42505,1519,6423,1214,7450,919
"366","27163","Washington County, Minnesota",91281,1601,85205,1581,456,235,80607,1701,4142,830,6076,1173
"367","27171","Wright County, Minnesota",44435,1134,40768,1227,618,242,35995,1507,4155,1016,3667,781
"368","28033","DeSoto County, Mississippi",60534,1136,53967,1602,161,173,47235,1609,6571,1055,6567,1244
"369","28035","Forrest County, Mississippi",26683,1084,21943,1327,0,206,18234,1590,3709,1173,4740,980
"370","28047","Harrison County, Mississippi",78512,1724,60370,2607,391,271,52921,2618,7058,1552,18142,2193
"371","28049","Hinds County, Mississippi",88660,1857,70410,2409,319,223,55714,2517,14377,1859,18250,2062
"372","28059","Jackson County, Mississippi",49410,1948,40846,2137,611,468,33807,2326,6428,1536,8564,1384
"373","28067","Jones County, Mississippi",24132,1256,17385,1388,316,261,10749,1258,6320,1390,6747,1039
"374","28075","Lauderdale County, Mississippi",28683,1448,22170,1584,21,36,15443,1564,6706,1085,6513,1040
"375","28081","Lee County, Mississippi",31006,1059,25326,1481,318,260,20984,1468,4024,860,5680,995
"376","28089","Madison County, Mississippi",36629,1184,31504,1438,249,235,27363,1561,3892,1187,5125,1116
"377","28121","Rankin County, Mississippi",54093,1410,47635,1629,399,188,40969,1705,6267,1266,6458,1308
"378","29019","Boone County, Missouri",67198,1751,62542,1988,294,267,55342,2182,6906,1127,4656,1031
"379","29021","Buchanan County, Missouri",33015,1221,26437,1230,146,129,23198,1320,3093,851,6578,964
"380","29031","Cape Girardeau County, Missouri",29949,990,25060,1179,146,142,21282,1355,3632,861,4889,771
"381","29037","Cass County, Missouri",38241,804,34014,1214,212,149,30226,1312,3576,896,4227,959
"382","29043","Christian County, Missouri",30525,885,27568,1055,92,102,23169,1391,4307,1117,2957,676
"383","29047","Clay County, Missouri",88345,1758,80429,1948,571,319,72249,2330,7609,1250,7916,1370
"384","29051","Cole County, Missouri",29184,1120,23910,1584,449,315,20025,1356,3436,951,5274,1161
"385","29071","Franklin County, Missouri",40748,975,33111,1470,687,424,26398,1711,6026,1231,7637,1320
"386","29077","Greene County, Missouri",117910,2383,97598,3059,538,263,81537,3141,15523,1855,20312,2141
"387","29095","Jackson County, Missouri",272945,3859,223498,3621,1660,471,195562,3870,26276,2317,49447,3178
"388","29097","Jasper County, Missouri",44377,1426,35362,1745,173,128,25540,1732,9649,1424,9015,1407
"389","29099","Jefferson County, Missouri",83045,1509,70361,2200,925,523,60284,2561,9152,1399,12684,1693
"390","29165","Platte County, Missouri",36951,1028,34518,1081,145,175,32230,1333,2143,776,2433,564
"391","29183","St. Charles County, Missouri",140043,1740,129023,2226,1202,636,118345,2824,9476,1254,11020,1398
"392","29187","St. Francois County, Missouri",24915,1166,18707,1553,342,326,16035,1542,2330,752,6208,1172
"393","29189","St. Louis County, Missouri",398531,3617,348843,4109,2655,763,314525,4425,31663,2429,49688,2743
"394","29510","St. Louis city, Missouri",137784,2738,107981,3046,786,383,88668,3149,18527,2266,29803,1881
"395","30013","Cascade County, Montana",34018,827,27646,1300,320,228,23752,1189,3574,817,6372,1127
"396","30029","Flathead County, Montana",36820,1528,31948,1759,192,176,28434,1710,3322,826,4872,1019
"397","30031","Gallatin County, Montana",39067,1264,36157,1470,140,111,31991,1684,4026,1071,2910,762
"398","30049","Lewis and Clark County, Montana",26593,1036,22493,1357,181,172,18880,1265,3432,959,4100,1032
"399","30063","Missoula County, Montana",46407,1324,42381,1654,212,160,36389,1968,5780,1501,4026,1039
"400","30111","Yellowstone County, Montana",61936,1244,53146,1511,484,306,46985,1592,5677,1111,8790,1149
"401","31055","Douglas County, Nebraska",209520,2334,177547,3076,843,396,158632,3416,18072,2327,31973,2304
"402","31109","Lancaster County, Nebraska",119205,1483,107550,2083,442,266,96109,2701,10999,1663,11655,1507
"403","31153","Sarpy County, Nebraska",63029,947,58615,1298,523,302,54581,1451,3511,795,4414,916
"404","32003","Clark County, Nevada",731322,5336,643505,7063,4673,1065,552377,7039,86455,4509,87817,4855
"405","32031","Washoe County, Nevada",166641,2104,144340,2726,783,348,130842,2697,12715,1504,22301,2018
"406","33005","Cheshire County, New Hampshire",31305,741,27987,953,481,306,24292,1053,3214,925,3318,738
"407","33009","Grafton County, New Hampshire",35436,1470,32234,1581,516,258,27281,1598,4437,1155,3202,803
"408","33011","Hillsborough County, New Hampshire",153482,1888,140444,2114,393,281,128958,2526,11093,1826,13038,1434
"409","33013","Merrimack County, New Hampshire",57023,1238,49892,1577,159,152,45454,1741,4279,995,7131,1069
"410","33015","Rockingham County, New Hampshire",119020,1698,108980,2438,304,219,102451,2487,6225,1198,10040,1421
"411","33017","Strafford County, New Hampshire",46859,1410,42060,1444,446,498,37408,1693,4206,989,4799,1093
"412","34001","Atlantic County, New Jersey",101937,2285,86111,2243,553,322,76721,2596,8837,1593,15826,1707
"413","34003","Bergen County, New Jersey",337469,2770,306557,3533,1689,643,288925,3704,15943,2006,30912,2601
"414","34005","Burlington County, New Jersey",165424,2105,148457,2762,761,392,138756,3059,8940,1172,16967,2045
"415","34007","Camden County, New Jersey",188064,1970,160479,3058,800,372,146420,3090,13259,1695,27585,2376
"416","34009","Cape May County, New Jersey",40779,2224,34693,2331,188,141,31618,2028,2887,849,6086,1006
"417","34011","Cumberland County, New Jersey",50593,1262,37675,1668,417,257,32769,1613,4489,984,12918,1485
"418","34013","Essex County, New Jersey",277735,2902,231560,3713,982,502,199775,3815,30803,2324,46175,3047
"419","34015","Gloucester County, New Jersey",104305,1786,92544,2068,392,240,84570,2347,7582,1342,11761,1336
"420","34017","Hudson County, New Jersey",253300,2897,218699,3539,1250,465,199641,3735,17808,2176,34601,2699
"421","34019","Hunterdon County, New Jersey",47387,1041,43312,1251,480,246,40870,1150,1962,729,4075,770
"422","34021","Mercer County, New Jersey",131564,1897,114184,2520,646,404,104322,2659,9216,1609,17380,1799
"423","34023","Middlesex County, New Jersey",282860,2574,251316,3550,1413,542,234511,3670,15392,1666,31544,2428
"424","34025","Monmouth County, New Jersey",230391,2872,207723,3047,1032,450,195026,2984,11665,1572,22668,1988
"425","34027","Morris County, New Jersey",179654,2030,166283,2759,566,287,157593,3121,8124,1326,13371,1632
"426","34029","Ocean County, New Jersey",220941,3647,189205,3727,1200,433,171358,3902,16647,1606,31736,2355
"427","34031","Passaic County, New Jersey",159309,2382,127637,2585,1429,715,117242,2758,8966,1417,31672,2215
"428","34033","Salem County, New Jersey",23832,943,19380,1128,695,384,16796,1042,1889,581,4452,759
"429","34035","Somerset County, New Jersey",117482,1606,108090,1943,867,493,102292,2345,4931,1183,9392,1169
"430","34037","Sussex County, New Jersey",54174,1510,48665,1665,147,112,44935,1740,3583,976,5509,979
"431","34039","Union County, New Jersey",186037,2682,159661,3171,876,378,144621,3164,14164,1668,26376,2078
"432","34041","Warren County, New Jersey",41607,1043,36813,1302,401,311,33350,1421,3062,970,4794,919
"433","35001","Bernalillo County, New Mexico",261279,3780,218687,4487,1545,511,187619,4090,29523,2711,42592,3279
"434","35005","Chaves County, New Mexico",23747,897,19338,1032,326,198,16534,1215,2478,709,4409,726
"435","35013","Doña Ana County, New Mexico",75530,1872,62007,2323,426,286,51705,2469,9876,1829,13523,1679
"436","35025","Lea County, New Mexico",21805,869,16599,977,137,182,15049,1017,1413,457,5206,926
"437","35031","McKinley County, New Mexico",18148,936,8230,895,251,248,5369,818,2610,667,9918,842
"438","35035","Otero County, New Mexico",23190,1545,18591,1536,114,136,15867,1562,2610,830,4599,1000
"439","35043","Sandoval County, New Mexico",49357,1258,42919,1504,139,101,39464,1608,3316,790,6438,999
"440","35045","San Juan County, New Mexico",40378,1393,27532,1629,774,461,21140,1438,5618,1113,12846,1343
"441","35049","Santa Fe County, New Mexico",60565,1860,49825,1720,411,177,43446,1891,5968,1050,10740,1294
"442","35061","Valencia County, New Mexico",26595,1203,20344,1399,235,221,17012,1276,3097,821,6251,1056
"443","36001","Albany County, New York",124716,2418,108120,2699,360,194,99766,2860,7994,1620,16596,1734
"444","36005","Bronx County, New York",492481,3016,390462,5049,1500,498,320380,5510,68582,4683,102019,5046
"445","36007","Broome County, New York",78810,1581,66838,2001,253,157,58168,2037,8417,1259,11972,1592
"446","36009","Cattaraugus County, New York",30735,1061,23841,1104,480,222,19329,1244,4032,686,6894,740
"447","36011","Cayuga County, New York",31290,1091,25241,1311,240,117,21719,1334,3282,767,6049,761
"448","36013","Chautauqua County, New York",52916,1601,42187,1720,463,195,35230,1538,6494,960,10729,1194
"449","36015","Chemung County, New York",34617,1154,29726,1299,245,177,24998,1325,4483,921,4891,829
"450","36019","Clinton County, New York",31426,1112,26904,1435,175,113,23458,1387,3271,846,4522,814
"451","36027","Dutchess County, New York",104190,2449,92333,2551,908,544,81774,2531,9651,1650,11857,1519
"452","36029","Erie County, New York",383657,3313,317751,4559,3460,953,276905,5025,37386,3073,65906,3080
"453","36045","Jefferson County, New York",43516,1464,38625,1682,235,147,34095,1799,4295,814,4891,843
"454","36047","Kings County, New York",942402,4290,772812,6023,3411,847,670287,6431,99114,4292,169590,5218
"455","36051","Livingston County, New York",25334,754,21680,762,495,263,18434,1037,2751,853,3654,705
"456","36053","Madison County, New York",25932,1084,21600,1294,161,102,19709,1246,1730,513,4332,871
"457","36055","Monroe County, New York",298271,3121,250810,3528,1650,475,223066,4226,26094,2315,47461,2660
"458","36059","Nassau County, New York",440168,2552,398729,3479,1353,435,374783,3855,22593,2242,41439,2739
"459","36061","New York County, New York",762228,8765,666110,9299,2187,854,603903,10470,60020,5175,96118,5692
"460","36063","Niagara County, New York",86907,1623,67544,1873,1839,603,58047,1698,7658,1121,19363,1632
"461","36065","Oneida County, New York",90583,2059,75722,2328,583,260,66178,2388,8961,1244,14861,1667
"462","36067","Onondaga County, New York",185474,2280,158813,2468,547,261,141591,2785,16675,2015,26661,1908
"463","36069","Ontario County, New York",43581,1260,37485,1501,455,242,33093,1697,3937,766,6096,982
"464","36071","Orange County, New York",124587,2048,108282,2614,626,347,85236,2787,22420,2301,16305,1989
"465","36075","Oswego County, New York",45646,1430,39605,1766,231,153,33336,1993,6038,1087,6041,985
"466","36079","Putnam County, New York",34234,1134,32284,1333,24,39,30402,1389,1858,710,1950,666
"467","36081","Queens County, New York",785985,3862,667482,6021,3474,756,610419,6165,53589,3425,118503,5486
"468","36083","Rensselaer County, New York",63289,1544,57022,1898,357,186,50693,1973,5972,1115,6267,1263
"469","36085","Richmond County, New York",164971,1697,141343,2801,223,152,129753,3283,11367,1752,23628,2277
"470","36087","Rockland County, New York",98873,1313,84405,2035,256,200,75249,2055,8900,1388,14468,1703
"471","36089","St. Lawrence County, New York",40286,1431,33264,1521,262,191,28638,1481,4364,903,7022,931
"472","36091","Saratoga County, New York",90964,1757,83111,1902,380,245,76821,1990,5910,1139,7853,1129
"473","36093","Schenectady County, New York",56255,1614,47565,1935,262,184,43683,2085,3620,890,8690,1285
"474","36101","Steuben County, New York",41046,1061,33391,1205,692,274,26775,1282,5924,909,7655,911
"475","36103","Suffolk County, New York",493287,4392,443863,5006,1866,628,417864,5006,24133,2272,49424,3504
"476","36105","Sullivan County, New York",27524,1585,22466,1639,117,90,20541,1749,1808,508,5058,1032
"477","36109","Tompkins County, New York",38120,1565,33903,1817,366,287,30435,1717,3102,753,4217,1185
"478","36111","Ulster County, New York",69522,2130,59093,2662,311,207,54038,2681,4744,947,10429,1526
"479","36113","Warren County, New York",26193,1260,22787,1343,111,98,20885,1342,1791,517,3406,707
"480","36117","Wayne County, New York",35577,1164,27169,1356,280,179,22544,1448,4345,1021,8408,1182
"481","36119","Westchester County, New York",342557,3234,306372,4090,1127,418,279479,4506,25766,2553,36185,2327
"482","37001","Alamance County, North Carolina",62799,1229,51896,1561,151,137,44656,1949,7089,1266,10903,1385
"483","37019","Brunswick County, North Carolina",49842,2282,44926,2176,467,293,37078,2042,7381,1458,4916,882
"484","37021","Buncombe County, North Carolina",103299,2347,88512,2658,572,290,80697,2618,7243,1337,14787,1869
"485","37023","Burke County, North Carolina",33214,1510,23860,1531,322,201,19957,1345,3581,855,9354,1473
"486","37025","Cabarrus County, North Carolina",69144,1403,61041,1705,422,300,56933,1702,3686,823,8103,1337
"487","37027","Caldwell County, North Carolina",30458,1438,23602,1606,438,269,20351,1512,2813,856,6856,1123
"488","37031","Carteret County, North Carolina",28773,1334,25015,1431,139,100,21836,1370,3040,675,3758,723
"489","37035","Catawba County, North Carolina",56304,2097,45911,2443,151,137,39847,2465,5913,1265,10393,1636
"490","37037","Chatham County, North Carolina",28264,837,23431,1166,163,174,21538,1195,1730,596,4833,1045
"491","37045","Cleveland County, North Carolina",37038,1369,24576,1711,316,328,20525,1644,3735,975,12462,1614
"492","37049","Craven County, North Carolina",40109,1276,33753,1570,94,109,29315,1718,4344,1111,6356,957
"493","37051","Cumberland County, North Carolina",122359,1713,106140,2074,493,297,90249,2509,15398,1709,16219,1304
"494","37057","Davidson County, North Carolina",61896,2261,48190,2815,734,402,40120,2638,7336,1311,13706,1906
"495","37063","Durham County, North Carolina",118565,2350,106372,2811,84,138,95895,2776,10393,1966,12193,2021
"496","37067","Forsyth County, North Carolina",146198,1946,124002,2538,1168,510,108437,2490,14397,1831,22196,2008
"497","37071","Gaston County, North Carolina",76610,1621,62606,1841,378,186,55634,1839,6594,962,14004,1469
"498","37081","Guilford County, North Carolina",198860,2898,162695,3484,849,388,129367,3594,32479,2940,36165,2933
"499","37085","Harnett County, North Carolina",44153,969,37025,1222,357,198,30725,1451,5943,882,7128,954
"500","37089","Henderson County, North Carolina",45597,1461,38022,1607,215,189,33078,1483,4729,1001,7575,1191
"501","37097","Iredell County, North Carolina",61911,1535,53670,1594,564,286,45816,1980,7290,1214,8241,1219
"502","37101","Johnston County, North Carolina",63831,1383,53704,1786,515,372,45257,1926,7932,1652,10127,1349
"503","37109","Lincoln County, North Carolina",30327,1038,24419,1457,117,120,20169,1513,4133,943,5908,1007
"504","37119","Mecklenburg County, North Carolina",389047,3279,352081,4052,1142,359,318802,4588,32137,3013,36966,2914
"505","37125","Moore County, North Carolina",37179,1601,30570,1796,226,169,27806,1686,2538,838,6609,1208
"506","37127","Nash County, North Carolina",36957,1510,29010,1621,389,363,25068,1719,3553,950,7947,1320
"507","37129","New Hanover County, North Carolina",90106,2181,78103,2748,480,260,69828,3077,7795,1828,12003,2139
"508","37133","Onslow County, North Carolina",61873,2332,55451,2622,251,259,49618,2700,5582,1466,6422,1370
"509","37135","Orange County, North Carolina",51325,1363,47666,1611,217,207,44928,1681,2521,854,3659,888
"510","37147","Pitt County, North Carolina",68412,1593,58828,1765,561,435,48403,2171,9864,1717,9584,1321
"511","37151","Randolph County, North Carolina",53711,1388,38903,1846,423,260,30482,1899,7998,1494,14808,1847
"512","37155","Robeson County, North Carolina",46484,676,26921,1363,126,118,21124,1309,5671,838,19563,1214
"513","37157","Rockingham County, North Carolina",36879,1529,27464,1577,299,195,23981,1663,3184,844,9415,1251
"514","37159","Rowan County, North Carolina",52294,1335,43655,1631,1086,584,34906,1826,7663,1386,8639,1318
"515","37161","Rutherford County, North Carolina",25805,1639,19672,1474,381,338,15980,1735,3311,924,6133,1229
"516","37171","Surry County, North Carolina",27632,941,20030,1147,469,223,17077,1154,2484,743,7602,925
"517","37179","Union County, North Carolina",71569,1419,65674,1685,386,234,60960,1936,4328,948,5895,994
"518","37183","Wake County, North Carolina",370061,3734,347411,4585,982,445,312507,5617,33922,3166,22650,2787
"519","37191","Wayne County, North Carolina",46281,1711,37639,1681,166,160,29969,1717,7504,1250,8642,945
"520","37193","Wilkes County, North Carolina",27257,1554,20215,1720,368,262,16976,1534,2871,990,7042,1174
"521","37195","Wilson County, North Carolina",32691,901,24773,1415,380,312,21536,1324,2857,861,7918,1239
"522","38015","Burleigh County, North Dakota",38892,759,35031,1146,339,235,32481,1357,2211,775,3861,919
"523","38017","Cass County, North Dakota",69621,1734,62263,1935,416,368,54825,3003,7022,2398,7358,1303
"524","38035","Grand Forks County, North Dakota",29217,910,26279,1070,96,88,23112,1407,3071,844,2938,679
"525","38101","Ward County, North Dakota",26091,1418,23526,1547,231,179,21134,1545,2161,676,2565,721
"526","39003","Allen County, Ohio",39412,1286,32534,1489,144,110,27418,1591,4972,912,6878,974
"527","39007","Ashtabula County, Ohio",38891,1038,29888,1258,279,194,26522,1300,3087,757,9003,1151
"528","39013","Belmont County, Ohio",27205,1155,21125,1262,395,243,17389,1235,3341,764,6080,912
"529","39017","Butler County, Ohio",134613,2237,116676,2790,579,380,106201,2956,9896,1486,17937,1824
"530","39023","Clark County, Ohio",55199,1107,45036,1373,265,183,38872,1494,5899,1044,10163,1035
"531","39025","Clermont County, Ohio",75561,1480,66761,2033,536,236,60082,2506,6143,1438,8800,1574
"532","39029","Columbiana County, Ohio",42107,1153,33911,1564,224,193,28622,1896,5065,1132,8196,1173
"533","39035","Cuyahoga County, Ohio",535295,4486,437589,4946,3985,749,385912,5104,47692,2805,97706,3684
"534","39041","Delaware County, Ohio",66615,1187,62610,1441,449,283,59040,1724,3121,742,4005,942
"535","39043","Erie County, Ohio",31492,1152,25678,1381,170,181,23521,1395,1987,634,5814,979
"536","39045","Fairfield County, Ohio",55316,1207,49330,1315,402,235,44649,1428,4279,851,5986,911
"537","39049","Franklin County, Ohio",486877,3830,429157,5168,2194,613,385553,5941,41410,3332,57720,3737
"538","39055","Geauga County, Ohio",35450,689,29361,1248,261,195,26355,1184,2745,692,6089,1078
"539","39057","Greene County, Ohio",64527,1343,57013,1718,251,136,51544,1785,5218,1101,7514,1308
"540","39061","Hamilton County, Ohio",335137,3367,277679,4666,3106,604,245759,4734,28814,2549,57458,3300
"541","39063","Hancock County, Ohio",31747,673,27520,1166,455,280,22866,1306,4199,1174,4227,1017
"542","39081","Jefferson County, Ohio",27447,916,21090,1067,154,145,17861,1110,3075,570,6357,874
"543","39085","Lake County, Ohio",95116,1435,82383,1864,747,341,75283,2189,6353,1336,12733,1380
"544","39089","Licking County, Ohio",65290,1357,55633,1712,670,437,50134,1744,4829,1099,9657,1280
"545","39093","Lorain County, Ohio",116551,2062,97382,2467,1114,449,83841,2497,12427,1563,19169,1814
