"","GEOID","NAME","B28003_001E","B28003_001M","B28003_002E","B28003_002M","B28003_003E","B28003_003M","B28003_004E","B28003_004M","B28003_005E","B28003_005M","B28003_006E","B28003_006M"
"273","21227","Warren County, Kentucky",45541,1778,40416,1787,441,335,34075,2118,5900,1386,5125,1016
"274","22005","Ascension Parish, Louisiana",40762,842,35505,1382,0,203,31061,1760,4444,1178,5257,1244
"275","22015","Bossier Parish, Louisiana",47151,1749,38852,1714,193,200,30660,1816,7999,1746,8299,1436
"276","22017","Caddo Parish, Louisiana",98570,2133,74502,2731,896,467,63390,3042,10216,1609,24068,2052
"277","22019","Calcasieu Parish, Louisiana",76601,1567,63327,2083,738,385,50305,2147,12284,1711,13274,1734
"278","22033","East Baton Rouge Parish, Louisiana",168824,2617,138894,3172,1198,524,120734,3164,16962,1974,29930,2590
"279","22045","Iberia Parish, Louisiana",26536,1099,19252,1282,236,314,16576,1407,2440,861,7284,1114
"280","22051","Jefferson Parish, Louisiana",167442,2792,134139,3786,1200,415,114149,4009,18790,1978,33303,2761
"281","22055","Lafayette Parish, Louisiana",88453,1872,76802,1882,116,168,67191,2490,9495,1723,11651,1589
"282","22057","Lafourche Parish, Louisiana",34469,1177,26534,1586,149,196,22676,1616,3709,1060,7935,1313
"283","22063","Livingston Parish, Louisiana",47465,1722,40125,1883,397,440,33772,2191,5956,1524,7340,1454
"284","22071","Orleans Parish, Louisiana",158354,2391,116569,2797,555,284,94004,2862,22010,1688,41785,2122
"285","22073","Ouachita Parish, Louisiana",56477,2103,43020,2320,492,372,36344,2184,6184,1448,13457,1780
"286","22079","Rapides Parish, Louisiana",48074,1647,37276,1812,392,289,32663,1774,4221,1090,10798,1469
"287","22097","St. Landry Parish, Louisiana",31698,1005,20404,1540,575,490,16698,1454,3131,810,11294,1538
"288","22103","St. Tammany Parish, Louisiana",88248,2067,77326,2246,353,198,70335,2482,6638,1324,10922,1772
"289","22105","Tangipahoa Parish, Louisiana",46039,1352,35896,1875,660,516,28301,2061,6935,1476,10143,1597
"290","22109","Terrebonne Parish, Louisiana",38949,1600,31787,1994,171,168,27202,2145,4414,1234,7162,1187
"291","23001","Androscoggin County, Maine",43736,1325,36574,1467,549,336,31164,1499,4861,991,7162,1063
"292","23003","Aroostook County, Maine",30097,960,23247,1217,333,159,19489,1152,3425,679,6850,834
"293","23005","Cumberland County, Maine",116017,2400,102599,2774,798,343,92440,2838,9361,1506,13418,1977
"294","23011","Kennebec County, Maine",50670,1519,41653,1622,478,263,35867,1999,5308,1078,9017,1304
"295","23019","Penobscot County, Maine",62039,1704,50300,1888,935,345,43021,1907,6344,1195,11739,1231
"296","23031","York County, Maine",81605,2336,69846,2641,822,344,62794,2733,6230,1409,11759,1398
"297","24001","Allegany County, Maryland",26573,1252,19970,1449,177,145,17470,1264,2323,647,6603,846
"298","24003","Anne Arundel County, Maryland",201695,2445,183860,2892,1582,585,170328,3202,11950,2056,17835,2097
"299","24005","Baltimore County, Maryland",313837,2968,270102,4341,3382,1092,244959,3809,21761,2191,43735,3480
"300","24009","Calvert County, Maryland",30729,1272,28460,1321,362,300,26520,1465,1578,572,2269,667
"301","24013","Carroll County, Maryland",60362,1009,52170,1626,1116,481,47310,1528,3744,952,8192,1322
"302","24015","Cecil County, Maryland",36759,1451,30872,1707,334,275,27199,1608,3339,951,5887,1121
"303","24017","Charles County, Maryland",52683,1206,47237,1536,377,229,44158,1668,2702,717,5446,1141
"304","24021","Frederick County, Maryland",88531,1120,79388,1367,663,311,73284,1827,5441,1031,9143,1048
"305","24025","Harford County, Maryland",91938,1816,80749,2326,1203,513,73521,2397,6025,1153,11189,1701
"306","24027","Howard County, Maryland",108188,1729,103223,2135,227,207,99307,2175,3689,1006,4965,1345
"307","24031","Montgomery County, Maryland",364743,2889,341880,3690,1915,487,317976,4021,21989,2394,22863,2261
"308","24033","Prince George's County, Maryland",306730,2746,271479,3277,2626,744,237276,3977,31577,2640,35251,2545
"309","24037","St. Mary's County, Maryland",36083,1555,28539,1635,791,405,25558,1675,2190,733,7544,1151
"310","24043","Washington County, Maryland",56400,1249,45796,1638,796,345,39292,1817,5708,1016,10604,1240
"311","24045","Wicomico County, Maryland",37037,1247,31814,1568,262,221,26857,1832,4695,1131,5223,1149
"312","24510","Baltimore city, Maryland",244114,3964,188239,4625,2060,614,153966,4463,32213,2849,55875,3047
"313","25001","Barnstable County, Massachusetts",94479,3189,83623,3336,1567,644,75391,2951,6665,1430,10856,1445
"314","25003","Berkshire County, Massachusetts",54963,1736,45275,1985,1046,549,40052,1898,4177,903,9688,1023
"315","25005","Bristol County, Massachusetts",212609,2253,169714,2702,1001,397,154886,2857,13827,1736,42895,2489
"316","25009","Essex County, Massachusetts",286891,2443,245054,3574,1912,613,226063,3470,17079,1786,41837,2760
"317","25011","Franklin County, Massachusetts",30990,752,25889,1055,520,181,22330,1283,3039,703,5101,871
"318","25013","Hampden County, Massachusetts",175846,2359,140975,3411,1474,808,126663,3370,12838,1659,34871,2506
"319","25015","Hampshire County, Massachusetts",59101,1410,52354,2081,649,408,48253,2151,3452,1029,6747,1423
"320","25017","Middlesex County, Massachusetts",584142,3922,521267,5279,2561,780,487732,5907,30974,3219,62875,3884
"321","25021","Norfolk County, Massachusetts",259006,2229,232630,3337,1404,648,217571,3656,13655,1815,26376,2559
"322","25023","Plymouth County, Massachusetts",177399,2615,157883,3214,1240,545,146679,3182,9964,1757,19516,2313
"323","25025","Suffolk County, Massachusetts",290581,2616,243557,4207,838,384,217434,3967,25285,2556,47024,3292
"324","25027","Worcester County, Massachusetts",300998,2891,262292,3869,2141,607,236283,4585,23868,2732,38706,2897
"325","26005","Allegan County, Michigan",41157,1488,32883,1581,1000,410,28175,1552,3708,649,8274,1063
"326","26017","Bay County, Michigan",44918,979,35502,1543,719,347,30555,1495,4228,942,9416,1237
"327","26021","Berrien County, Michigan",59239,1806,47511,2114,1008,391,40514,2193,5989,889,11728,1389
"328","26025","Calhoun County, Michigan",52980,1474,42475,1399,893,330,33979,1580,7603,1189,10505,1019
"329","26037","Clinton County, Michigan",28364,734,24548,839,522,207,21925,901,2101,508,3816,604
"330","26045","Eaton County, Michigan",44259,850,38389,1178,619,256,31922,1489,5848,1110,5870,972
"331","26049","Genesee County, Michigan",163740,3064,128439,3701,1615,540,108121,4088,18703,2611,35301,2541
"332","26055","Grand Traverse County, Michigan",33798,1573,29215,1837,312,234,25005,1742,3898,1057,4583,1023
"333","26065","Ingham County, Michigan",110512,2018,96054,2634,699,293,84426,2975,10929,1447,14458,1823
"334","26073","Isabella County, Michigan",25225,895,21828,1107,690,379,16472,1150,4666,819,3397,640
"335","26075","Jackson County, Michigan",61235,1481,50934,1800,754,326,41649,2142,8531,1284,10301,1371
"336","26077","Kalamazoo County, Michigan",100735,1793,88940,2121,1135,381,77001,2420,10804,1327,11795,1316
"337","26081","Kent County, Michigan",230446,2780,201113,3255,2388,639,173426,3481,25299,2348,29333,2492
"338","26087","Lapeer County, Michigan",32998,901,28037,1246,1130,437,22919,1311,3988,772,4961,749
"339","26091","Lenawee County, Michigan",37270,1271,30845,1323,702,260,26450,1265,3693,751,6425,902
"340","26093","Livingston County, Michigan",68221,1149,62537,1363,637,294,55039,1578,6861,961,5684,892
"341","26099","Macomb County, Michigan",335982,2773,282436,4341,2648,618,251962,4165,27826,2544,53546,3009
"342","26103","Marquette County, Michigan",25676,1067,21068,1318,323,209,17917,1157,2828,729,4608,669
"343","26111","Midland County, Michigan",33858,887,28306,1234,610,309,23477,1394,4219,888,5552,943
"344","26115","Monroe County, Michigan",58479,1263,48060,1717,1061,462,40846,1771,6153,1357,10419,1390
"345","26121","Muskegon County, Michigan",65559,1217,53257,1572,942,428,45304,1944,7011,1100,12302,1306
"346","26125","Oakland County, Michigan",493007,3207,443187,4193,3798,798,397587,4930,41802,3605,49820,2859
"347","26139","Ottawa County, Michigan",95068,1717,84427,2382,636,297,75053,2292,8738,1460,10641,1515
"348","26145","Saginaw County, Michigan",77518,1513,59777,2414,1079,422,50431,2304,8267,1273,17741,1862
"349","26147","St. Clair County, Michigan",63462,1375,51835,1606,1160,461,44232,1582,6443,1041,11627,1114
"350","26155","Shiawassee County, Michigan",28093,639,23461,968,467,223,19549,968,3445,841,4632,804
"351","26159","Van Buren County, Michigan",29341,1361,22827,1514,590,288,18461,1422,3776,769,6514,1027
"352","26161","Washtenaw County, Michigan",137728,2880,126766,2803,1309,485,111986,2958,13471,1571,10962,1407
"353","26163","Wayne County, Michigan",664415,5107,526181,6460,4887,1079,412348,5911,108946,4373,138234,4883
"354","27003","Anoka County, Minnesota",124047,1165,111178,1679,1540,524,100904,1977,8734,1324,12869,1314
"355","27013","Blue Earth County, Minnesota",24736,675,21692,825,246,162,19384,881,2062,478,3044,563
"356","27019","Carver County, Minnesota",34659,657,31961,731,202,136,28346,1029,3413,855,2698,575
"357","27037","Dakota County, Minnesota",157195,1479,144767,2081,1544,510,131196,2394,12027,1517,12428,1388
"358","27053","Hennepin County, Minnesota",489690,3192,435658,4441,5241,1043,388487,4636,41930,3007,54032,3215
"359","27109","Olmsted County, Minnesota",58203,1283,52806,1545,490,322,48289,1572,4027,849,5397,992
"360","27123","Ramsey County, Minnesota",206353,1964,178019,2821,2703,612,157419,2767,17897,1936,28334,2057
"361","27131","Rice County, Minnesota",22361,948,19462,961,237,123,17095,1163,2130,670,2899,561
"362","27137","St. Louis County, Minnesota",84311,1679,68156,1791,973,270,58262,1972,8921,1097,16155,1456
"363","27139","Scott County, Minnesota",46196,1163,42359,1401,397,275,38615,1481,3347,991,3837,758
"364","27141","Sherburne County, Minnesota",29288,1364,27694,1452,170,177,25073,1500,2451,831,1594,610
"365","27145","Stearns County, Minnesota",57623,1128,49178,1514,608,270,42477,1663,6093,1188,8445,1142
"366","27163","Washington County, Minnesota",90586,1130,83602,1401,812,348,77398,1663,5392,997,6984,1046
"367","27171","Wright County, Minnesota",45028,979,41024,1111,569,231,35779,1377,4676,1040,4004,853
"368","28033","DeSoto County, Mississippi",59048,1110,50011,1548,275,264,42082,2053,7654,1352,9037,1157
"369","28035","Forrest County, Mississippi",28256,1184,23637,1407,395,368,17212,1700,6030,1292,4619,978
"370","28047","Harrison County, Mississippi",75258,2577,61395,3117,441,284,52802,3066,8152,1504,13863,1931
"371","28049","Hinds County, Mississippi",89320,2008,68249,2432,602,410,53126,2941,14521,2059,21071,1745
"372","28059","Jackson County, Mississippi",49263,1874,40589,2127,523,288,32675,2111,7391,1383,8674,1474
"373","28067","Jones County, Mississippi",24601,993,16168,1527,424,298,11146,1545,4598,1180,8433,1404
"374","28075","Lauderdale County, Mississippi",31194,1242,22606,1631,605,405,16714,1506,5287,1388,8588,1189
"375","28081","Lee County, Mississippi",32442,1066,25466,1567,472,298,20090,1594,4904,990,6976,1203
"376","28089","Madison County, Mississippi",36817,1070,29945,1554,876,696,27176,1618,1893,621,6872,1211
"377","28121","Rankin County, Mississippi",54237,1277,47549,1444,351,313,41976,1853,5222,1448,6688,1195
"378","29019","Boone County, Missouri",67680,1773,60644,2080,580,341,53118,2403,6946,1464,7036,1325
"379","29021","Buchanan County, Missouri",32448,1418,25691,1593,373,254,21300,1730,4018,768,6757,853
"380","29031","Cape Girardeau County, Missouri",29621,1069,22975,1251,253,187,19394,1409,3328,803,6646,1052
"381","29037","Cass County, Missouri",37378,1060,33839,1322,509,337,30374,1418,2956,714,3539,728
"382","29043","Christian County, Missouri",29915,776,25770,1162,433,332,21584,1108,3753,820,4145,968
"383","29047","Clay County, Missouri",87712,1723,78282,2220,315,213,67974,2379,9993,1609,9430,1385
"384","29051","Cole County, Missouri",28441,1172,23247,1360,494,358,19826,1432,2927,692,5194,1086
"385","29071","Franklin County, Missouri",39255,1098,33380,1456,1019,519,27488,1818,4873,1183,5875,1045
"386","29077","Greene County, Missouri",118068,2206,99130,2737,1748,662,78831,3412,18551,2367,18938,2017
"387","29095","Jackson County, Missouri",274269,3206,226189,4092,1513,499,193952,4211,30724,2963,48080,2660
"388","29097","Jasper County, Missouri",45456,1556,35628,1928,366,248,27895,1916,7367,1396,9828,1321
"389","29099","Jefferson County, Missouri",82011,1709,71446,2248,989,364,62875,2612,7582,1157,10565,1567
"390","29165","Platte County, Missouri",37664,940,35054,1085,420,281,31177,1439,3457,900,2610,794
"391","29183","St. Charles County, Missouri",138788,1688,126456,1949,716,361,116655,2467,9085,1437,12332,1319
"392","29187","St. Francois County, Missouri",24435,1453,18096,1625,213,162,15659,1573,2224,739,6339,1185
"393","29189","St. Louis County, Missouri",401795,3767,348874,3978,1949,506,311888,4324,35037,3021,52921,3422
"394","29510","St. Louis city, Missouri",140536,3412,106055,3890,517,342,84595,3697,20943,2157,34481,2553
"395","30013","Cascade County, Montana",34492,895,27795,1404,677,413,23970,1440,3148,716,6697,993
"396","30029","Flathead County, Montana",36391,1744,30757,1901,809,455,27074,2022,2874,809,5634,1186
"397","30031","Gallatin County, Montana",37767,1144,35366,1349,470,276,32056,1374,2840,566,2401,581
"398","30049","Lewis and Clark County, Montana",26607,868,23361,1149,98,103,20046,1332,3217,873,3246,716
"399","30063","Missoula County, Montana",45820,1468,41381,1872,405,261,34551,2033,6425,1498,4439,1226
"400","30111","Yellowstone County, Montana",61439,1228,53004,1616,944,503,46082,1899,5978,961,8435,1171
"401","31055","Douglas County, Nebraska",209490,2383,176525,3025,1322,387,155699,3055,19504,1901,32965,2503
"402","31109","Lancaster County, Nebraska",117048,1831,104035,2153,1090,456,92258,2555,10687,1787,13013,1818
"403","31153","Sarpy County, Nebraska",60375,1117,56162,1273,226,165,51396,1518,4540,993,4213,839
"404","32003","Clark County, Nevada",713577,6105,619537,7085,4346,805,539926,7139,75265,4106,94040,4397
"405","32031","Washoe County, Nevada",164597,2529,141819,3034,1382,529,125478,3166,14959,1690,22778,2259
"406","33005","Cheshire County, New Hampshire",30603,988,27231,1121,476,272,24491,1262,2264,851,3372,624
"407","33009","Grafton County, New Hampshire",35728,1499,30704,1421,673,331,26454,1501,3577,908,5024,992
"408","33011","Hillsborough County, New Hampshire",155036,2048,140428,2286,719,438,130001,2528,9708,1236,14608,1821
"409","33013","Merrimack County, New Hampshire",55085,1407,47602,1569,972,492,42898,1611,3732,850,7483,1183
"410","33015","Rockingham County, New Hampshire",117890,1903,107337,2167,221,144,98424,2547,8692,1660,10553,1660
"411","33017","Strafford County, New Hampshire",47528,1228,41607,1674,407,301,37285,1657,3915,1041,5921,1346
"412","34001","Atlantic County, New Jersey",101721,2722,85861,3025,1259,505,74612,2914,9990,1462,15860,1777
"413","34003","Bergen County, New Jersey",338063,3017,300005,3849,1938,580,281689,4674,16378,2239,38058,2860
"414","34005","Burlington County, New Jersey",162245,2421,144819,2559,988,389,136381,2949,7450,1343,17426,1715
"415","34007","Camden County, New Jersey",185774,2766,155711,2984,928,392,141203,3264,13580,1922,30063,2338
"416","34009","Cape May County, New Jersey",38210,2310,31942,2159,598,327,27835,1943,3509,856,6268,988
"417","34011","Cumberland County, New Jersey",50066,1590,40465,1710,531,295,34613,1740,5321,1204,9601,1389
"418","34013","Essex County, New Jersey",277102,2922,228288,4445,991,396,196140,4401,31157,2201,48814,3147
"419","34015","Gloucester County, New Jersey",103864,1600,93098,2052,759,347,85157,2224,7182,1277,10766,1403
"420","34017","Hudson County, New Jersey",247490,2907,211217,3759,1457,608,189556,3927,20204,2326,36273,2587
"421","34019","Hunterdon County, New Jersey",45792,1287,41785,1391,336,243,39151,1450,2298,784,4007,813
"422","34021","Mercer County, New Jersey",131623,2344,111631,2847,1002,687,101023,2675,9606,1852,19992,2119
"423","34023","Middlesex County, New Jersey",283211,2618,246409,3375,2008,712,229077,3574,15324,1834,36802,2695
"424","34025","Monmouth County, New Jersey",232158,2838,208876,3252,1060,413,192491,3361,15325,1790,23282,1967
"425","34027","Morris County, New Jersey",178951,2464,162615,3027,1238,555,154639,3368,6738,1085,16336,1926
"426","34029","Ocean County, New Jersey",217698,3563,181261,3604,1799,638,161598,4318,17864,2262,36437,2586
"427","34031","Passaic County, New Jersey",161331,1920,133184,2592,644,330,120428,3020,12112,1831,28147,1908
"428","34033","Salem County, New Jersey",24280,982,19626,985,442,320,16321,1031,2863,650,4654,786
"429","34035","Somerset County, New Jersey",112974,1937,102944,2281,763,393,97212,2149,4969,1260,10030,1518
"430","34037","Sussex County, New Jersey",54765,1532,48962,1635,562,248,44625,1748,3775,785,5803,1004
"431","34039","Union County, New Jersey",186951,1987,156644,2812,1574,516,137665,3128,17405,1828,30307,2142
"432","34041","Warren County, New Jersey",41870,1078,36291,1372,925,511,32873,1671,2493,777,5579,998
"433","35001","Bernalillo County, New Mexico",258707,3564,214073,4439,2535,868,183274,4884,28264,2906,44634,3047
"434","35005","Chaves County, New Mexico",23806,1086,19335,1291,0,195,15708,1341,3627,937,4471,779
"435","35013","Doña Ana County, New Mexico",74898,2133,57243,2747,727,436,48393,2799,8123,1752,17655,1849
"436","35025","Lea County, New Mexico",22418,792,17510,1007,214,225,15515,972,1781,659,4908,903
"437","35031","McKinley County, New Mexico",18046,991,7724,903,178,238,5319,774,2227,536,10322,910
"438","35035","Otero County, New Mexico",23176,1625,18276,1833,80,98,15890,1591,2306,777,4900,988
"439","35043","Sandoval County, New Mexico",47593,1394,38982,1627,500,254,33302,1653,5180,1082,8611,1187
"440","35045","San Juan County, New Mexico",37847,1570,24804,1629,965,789,18611,1457,5228,950,13043,1521
"441","35049","Santa Fe County, New Mexico",60405,1818,51083,1921,929,412,41869,1785,8285,1190,9322,1137
"442","35061","Valencia County, New Mexico",25003,1346,16256,1204,356,251,13560,1232,2340,772,8747,1475
"443","36001","Albany County, New York",123251,2036,104376,2429,1475,618,94074,2642,8827,1494,18875,1868
"444","36005","Bronx County, New York",481143,3463,379285,5224,2096,643,316333,5821,60856,3943,101858,4418
"445","36007","Broome County, New York",76714,1873,64088,2160,1195,555,56324,2174,6569,1274,12626,1391
"446","36009","Cattaraugus County, New York",32271,1035,24875,1172,637,228,19492,1195,4746,829,7396,758
"447","36011","Cayuga County, New York",30784,1123,24349,1167,377,162,21147,1249,2825,541,6435,1010
"448","36013","Chautauqua County, New York",54551,1839,43039,1678,583,258,36397,1840,6059,933,11512,1350
"449","36015","Chemung County, New York",35838,983,28997,1549,460,225,24909,1552,3628,955,6841,1180
"450","36019","Clinton County, New York",31862,914,26527,1321,444,262,22578,1507,3505,830,5335,1077
"451","36027","Dutchess County, New York",107752,2132,94502,2625,757,301,87698,2856,6047,1353,13250,1555
"452","36029","Erie County, New York",381927,3915,310607,4619,3474,771,270109,5037,37024,3228,71320,3673
"453","36045","Jefferson County, New York",42466,1692,37184,2001,159,116,32726,1991,4299,951,5282,795
"454","36047","Kings County, New York",925489,4942,744507,5682,5605,1014,647912,5737,90990,4057,180982,5941
"455","36051","Livingston County, New York",23853,849,19615,1140,369,196,17640,1139,1606,456,4238,831
"456","36053","Madison County, New York",26518,1170,22350,1222,360,189,20365,1290,1625,568,4168,850
"457","36055","Monroe County, New York",298314,3558,246433,3922,2199,543,219503,4418,24731,2514,51881,2834
"458","36059","Nassau County, New York",438588,2909,391496,3853,1658,579,367796,4219,22042,1814,47092,2941
"459","36061","New York County, New York",726357,8266,635020,8632,3952,1044,576119,8653,54949,4589,91337,4981
"460","36063","Niagara County, New York",87970,1709,69853,2372,1588,668,58796,2661,9469,1601,18117,1599
"461","36065","Oneida County, New York",89648,2072,70841,2104,541,263,63181,2171,7119,1165,18807,2004
"462","36067","Onondaga County, New York",184316,2473,153419,2930,1126,362,138014,2772,14279,1414,30897,2198
"463","36069","Ontario County, New York",43028,1307,37125,1469,262,176,32734,1382,4129,1144,5903,886
"464","36071","Orange County, New York",123977,2276,106598,2725,930,428,95114,2715,10554,1703,17379,1786
"465","36075","Oswego County, New York",45327,1415,38369,1597,388,250,33421,1620,4560,1049,6958,1036
"466","36079","Putnam County, New York",32251,1474,29941,1449,214,175,27776,1582,1951,678,2310,728
"467","36081","Queens County, New York",784243,4427,648836,6764,5564,1211,581129,6791,62143,3455,135407,5904
"468","36083","Rensselaer County, New York",63981,1648,53959,2073,615,323,48930,2110,4414,919,10022,1119
"469","36085","Richmond County, New York",167629,1823,144311,3196,418,256,130079,2969,13814,1832,23318,2395
"470","36087","Rockland County, New York",98294,1337,84245,1899,394,257,73354,2093,10497,1632,14049,1549
"471","36089","St. Lawrence County, New York",41299,1218,33137,1369,337,187,27148,1341,5652,1054,8162,1176
"472","36091","Saratoga County, New York",90397,1708,79647,2360,449,247,72699,2416,6499,1193,10750,1570
"473","36093","Schenectady County, New York",57526,1434,47104,1707,204,167,41453,1729,5447,1067,10422,1282
"474","36101","Steuben County, New York",41241,1203,33309,1498,588,220,28110,1443,4611,860,7932,1119
"475","36103","Suffolk County, New York",496958,4027,442702,4923,1938,512,413972,5438,26792,2559,54256,3697
"476","36105","Sullivan County, New York",27508,1768,22621,1720,581,261,19908,1591,2132,657,4887,928
"477","36109","Tompkins County, New York",37524,1550,33798,1706,586,337,29381,1966,3831,1040,3726,963
"478","36111","Ulster County, New York",68650,2203,57742,2478,805,351,51643,2342,5294,1162,10908,1566
"479","36113","Warren County, New York",27228,1265,22938,1310,309,155,21272,1216,1357,432,4290,820
"480","36117","Wayne County, New York",35349,1397,28039,1542,132,114,23007,1579,4900,1147,7310,1183
"481","36119","Westchester County, New York",341755,3400,298576,4172,1498,616,273243,3889,23835,2381,43179,2643
"482","37001","Alamance County, North Carolina",59200,1593,47146,1951,500,262,38951,2182,7695,1344,12054,1374
"483","37019","Brunswick County, North Carolina",48444,2235,41132,2264,744,499,34963,2259,5425,1195,7312,1320
"484","37021","Buncombe County, North Carolina",100980,2378,84311,2944,319,232,76046,3200,7946,1439,16669,2123
"485","37023","Burke County, North Carolina",34484,1377,25057,1788,474,462,20645,1701,3938,985,9427,1330
"486","37025","Cabarrus County, North Carolina",65725,1727,57284,1935,542,301,51444,1919,5298,1432,8441,1240
"487","37027","Caldwell County, North Carolina",29255,1556,20984,1543,664,434,16628,1707,3692,965,8271,1362
"488","37031","Carteret County, North Carolina",29961,1405,25609,1426,672,273,21703,1486,3234,685,4352,840
"489","37035","Catawba County, North Carolina",58835,2003,45209,2173,607,384,37830,2320,6772,1045,13626,1847
"490","37037","Chatham County, North Carolina",26593,1137,21749,1368,390,403,19671,1422,1688,707,4844,1027
"491","37045","Cleveland County, North Carolina",38409,1389,26080,1471,209,154,22527,1337,3344,728,12329,1568
"492","37049","Craven County, North Carolina",39570,1354,32724,1691,143,147,29107,1761,3474,991,6846,1341
"493","37051","Cumberland County, North Carolina",125889,1848,107706,2082,894,394,92417,2298,14395,1497,18183,1743
"494","37057","Davidson County, North Carolina",63398,1824,48908,1899,823,333,41016,2077,7069,1355,14490,1834
"495","37063","Durham County, North Carolina",114946,2105,101060,2628,568,367,92686,2897,7806,1464,13886,1704
"496","37067","Forsyth County, North Carolina",142991,2416,117512,3368,941,529,103731,3559,12840,1852,25479,2025
"497","37071","Gaston County, North Carolina",80175,1635,61433,2007,780,333,54414,2071,6239,1095,18742,1795
"498","37081","Guilford County, North Carolina",199607,2868,164018,3825,2148,928,141404,3883,20466,2245,35589,3036
"499","37085","Harnett County, North Carolina",42464,977,35058,1214,530,364,30112,1304,4416,844,7406,892
"500","37089","Henderson County, North Carolina",47447,1688,38916,1847,353,261,32992,1859,5571,1181,8531,1498
"501","37097","Iredell County, North Carolina",58106,1934,47863,2150,432,238,42380,2027,5051,1069,10243,1274
"502","37101","Johnston County, North Carolina",61412,1845,52586,2063,626,494,44768,2082,7192,1457,8826,1565
"503","37109","Lincoln County, North Carolina",30124,1086,24210,1314,222,177,20934,1333,3054,1008,5914,1111
"504","37119","Mecklenburg County, North Carolina",377213,3399,333460,4374,2551,699,296616,4795,34293,2682,43753,3369
"505","37125","Moore County, North Carolina",36502,1507,30510,1585,44,55,26473,1462,3993,1038,5992,890
"506","37127","Nash County, North Carolina",37913,1272,27838,1692,797,390,20931,1761,6110,1210,10075,1445
"507","37129","New Hanover County, North Carolina",87148,2299,76414,2652,843,471,67734,2851,7837,1691,10734,1543
"508","37133","Onslow County, North Carolina",60764,2160,52298,2594,344,248,45741,2663,6213,1772,8466,1379
"509","37135","Orange County, North Carolina",51867,1745,47770,1950,74,76,44348,1730,3348,909,4097,887
"510","37147","Pitt County, North Carolina",67573,1633,56479,2181,785,462,48465,2400,7229,1533,11094,1563
"511","37151","Randolph County, North Carolina",52337,1736,37678,2328,804,336,32288,2193,4586,1192,14659,1736
"512","37155","Robeson County, North Carolina",45641,835,28327,1522,637,319,19724,1471,7966,1027,17314,1336
"513","37157","Rockingham County, North Carolina",37261,1362,27075,1719,365,298,23086,1757,3624,1014,10186,1283
"514","37159","Rowan County, North Carolina",50249,1799,38200,1959,348,281,32846,1787,5006,1019,12049,1470
"515","37161","Rutherford County, North Carolina",26213,1467,18173,1570,669,355,15179,1495,2325,858,8040,1429
"516","37171","Surry County, North Carolina",30156,850,20740,1205,420,236,17060,1149,3260,729,9416,1076
"517","37179","Union County, North Carolina",69841,1506,62969,1774,492,330,57039,1983,5438,1212,6872,1185
"518","37183","Wake County, North Carolina",364717,4318,337299,5168,1276,517,304181,5227,31842,3091,27418,3032
"519","37191","Wayne County, North Carolina",46834,1317,37028,1628,470,397,31628,1665,4930,1191,9806,1574
"520","37193","Wilkes County, North Carolina",27557,1356,18802,1615,183,210,14631,1605,3988,1033,8755,1329
"521","37195","Wilson County, North Carolina",31657,962,24197,1200,308,214,20283,1515,3606,938,7460,1042
"522","38015","Burleigh County, North Dakota",36812,930,30966,1400,140,125,27423,1612,3403,969,5846,1020
"523","38017","Cass County, North Dakota",68282,1477,61878,1762,379,234,53629,2013,7870,1332,6404,1102
"524","38035","Grand Forks County, North Dakota",28233,839,24997,1132,746,338,22400,1340,1851,678,3236,743
"525","38101","Ward County, North Dakota",26680,1152,23892,1477,360,267,21308,1575,2224,739,2788,747
"526","39003","Allen County, Ohio",40359,1076,33140,1293,651,351,26921,1351,5568,1019,7219,926
"527","39007","Ashtabula County, Ohio",39393,1452,31082,1701,479,243,26390,1547,4213,985,8311,1104
"528","39013","Belmont County, Ohio",28002,876,20950,1344,596,358,17864,1232,2490,733,7052,998
"529","39017","Butler County, Ohio",134073,2641,114745,2680,1295,450,101509,2978,11941,1775,19328,1799
"530","39023","Clark County, Ohio",54372,1565,43300,1807,439,283,37270,1745,5591,1153,11072,1142
"531","39025","Clermont County, Ohio",73238,1671,63246,1941,974,439,56165,2135,6107,1129,9992,1402
"532","39029","Columbiana County, Ohio",40274,1726,32454,1683,1069,531,26114,1520,5271,1168,7820,1182
"533","39035","Cuyahoga County, Ohio",535088,4450,425949,5281,4088,807,365248,5563,56613,3221,109139,4302
"534","39041","Delaware County, Ohio",65807,864,61643,1335,652,534,57003,1637,3988,1002,4164,1051
"535","39043","Erie County, Ohio",33168,906,27451,1264,352,251,22782,1388,4317,1040,5717,1078
"536","39045","Fairfield County, Ohio",54886,1201,47739,1357,927,325,42316,1558,4496,1009,7147,1051
"537","39049","Franklin County, Ohio",476532,5090,413247,5601,2592,643,364409,6160,46246,3111,63285,3491
"538","39055","Geauga County, Ohio",34280,880,29088,1190,322,239,26784,1436,1982,634,5192,984
"539","39057","Greene County, Ohio",62236,1718,54015,2079,937,422,47721,2244,5357,1220,8221,1408
"540","39061","Hamilton County, Ohio",334957,3317,276363,4721,3747,934,234616,5007,38000,3006,58594,3907
"541","39063","Hancock County, Ohio",31732,710,27005,1232,602,357,22479,1508,3924,1036,4727,990
"542","39081","Jefferson County, Ohio",27814,1074,20593,1201,619,320,17828,1228,2146,723,7221,978
"543","39085","Lake County, Ohio",92428,1568,78697,2146,1203,497,72084,2361,5410,1039,13731,1660
